"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"AIRJ","AirJoule Technologies Corp","Industrials","Building Products & Equipment","USA",210.60,,11.25%,6.75%,7.26,-28.73%,-56.29%,1.00,212.35
"NRDY","Nerdy Inc","Technology","Software - Application","USA",209.82,,16.95%,12.11%,11.03,-17.65%,-15.15%,3.00,548.66
"SMSI","Smith Micro Software, Inc","Technology","Software - Application","USA",14.54,,6.33%,8.14%,2.49,-14.64%,-17.92%,1.00,520.71
"TRX","TRX Gold Corp","Basic Materials","Gold","Canada",193.12,525.15,2.40%,0.86%,1.16,91.34%,92.80%,1.00,2055.22
"SGMT","Sagimet Biosciences Inc","Healthcare","Biotechnology","USA",212.36,,32.70%,11.90%,5.80,-11.95%,52.22%,1.00,538.95
"CMCM","Cheetah Mobile Inc ADR","Communication Services","Internet Content & Information","China",83.81,,3.38%,0.19%,0.36,35.97%,75.49%,1.50,55.27
"VNET","VNET Group Inc ADR","Technology","Information Technology Services","China",2404.63,,50.43%,10.89%,4.39,16.82%,110.44%,1.31,6290.62
"YOLO","AdvisorShares Pure Cannabis ETF","Financial","Exchange Traded Fund","USA",,,,,0.13,-18.66%,12.74%,,99.64
"CERS","Cerus Corp","Healthcare","Medical Devices","USA",332.31,,71.10%,2.86%,3.88,32.06%,3.59%,1.50,1346.17
"SKYE","Skye Bioscience Inc","Healthcare","Biotechnology","USA",42.63,,25.59%,10.04%,2.41,-61.56%,-68.11%,1.50,811.81
"CODI","Compass Diversified Holdings","Industrials","Conglomerates","USA",493.54,,64.97%,5.90%,2.59,-12.88%,-71.50%,3.00,1516.90
"NXDT","NexPoint Diversified Real Estate Trust","Real Estate","REIT - Diversified","USA",139.71,,50.61%,1.68%,2.92,-25.97%,-45.19%,,233.37
"FSP","Franklin Street Properties Corp","Real Estate","REIT - Office","USA",101.32,,55.85%,0.97%,1.29,-40.78%,-49.89%,3.00,634.14
"AIRO","AIRO Group Holdings Inc","Industrials","Aerospace & Defense","USA",250.43,,24.65%,4.34%,0.91,-66.79%,,1.00,947.57
"MIST","Milestone Pharmaceuticals Inc","Healthcare","Biotechnology","Canada",205.11,,40.88%,5.62%,2.68,36.06%,30.18%,1.80,1700.43
"MLGO","MicroAlgo Inc","Technology","Software - Infrastructure","China",82.58,0.96,1.66%,3.74%,1.11,-24.46%,-93.44%,,367.33
"IDN","Intellicheck Inc","Technology","Software - Application","USA",126.48,632.32,45.61%,0.62%,0.32,17.67%,141.70%,1.00,366.94
"VUZI","Vuzix Corporation","Technology","Consumer Electronics","USA",185.09,,28.36%,18.76%,5.50,11.06%,77.69%,1.00,2297.74
"SLS","SELLAS Life Sciences Group Inc","Healthcare","Biotechnology","USA",223.64,,23.23%,20.39%,8.44,-18.23%,28.69%,1.00,3432.95
"MAPS","WM Technology Inc","Technology","Software - Application","USA",128.25,10.88,40.27%,1.83%,1.39,-30.87%,-30.28%,2.00,1110.58
"BNC","CEA Industries Inc","Industrials","Farm & Heavy Construction Machinery","USA",234.81,,14.46%,1.25%,0.56,-74.77%,-19.14%,1.00,950.72
"IMPP","Imperial Petroleum Inc","Energy","Oil & Gas Midstream","Greece",223.70,5.97,20.69%,13.35%,5.52,94.55%,88.82%,1.00,529.80
