"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"NVTS","Navitas Semiconductor Corp","Technology","Semiconductors","USA",1547.58,,34.80%,26.21%,1.79,11.38%,217.81%,2.67,23651.20
"BBAI","BigBear.ai Holdings Inc","Technology","Information Technology Services","USA",2588.88,,34.21%,20.12%,0.61,67.07%,347.67%,1.67,118940.48
"OPAD","Offerpad Solutions Inc","Real Estate","Real Estate Services","USA",156.10,,33.20%,29.20%,0.53,454.83%,14.69%,3.00,9400.83
"MPW","Medical Properties Trust Inc","Real Estate","REIT - Healthcare Facilities","USA",3020.65,,58.10%,33.54%,17.34,13.18%,-15.40%,3.30,9590.08
"RXRX","Recursion Pharmaceuticals Inc","Healthcare","Biotechnology","USA",2175.49,,53.78%,37.26%,5.08,3.62%,-27.57%,2.50,24417.76
"PRME","Prime Medicine Inc","Healthcare","Biotechnology","USA",885.64,,22.11%,21.00%,4.39,130.09%,24.87%,1.67,4387.46
"EVGO","EVgo Inc","Consumer Cyclical","Specialty Retail","USA",1409.84,,66.96%,21.52%,6.38,20.98%,3.97%,1.64,4303.22
"IRBT","Irobot Corp","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",135.23,,44.01%,27.19%,4.21,37.31%,-40.04%,3.00,1849.64
"OMER","Omeros Corporation","Healthcare","Biotechnology","USA",290.59,,42.86%,20.22%,11.62,33.86%,8.65%,2.00,1131.30
"INDI","Indie Semiconductor Inc","Technology","Semiconductor Equipment & Materials","USA",879.42,,88.48%,29.35%,13.45,29.97%,8.19%,1.00,4219.86
"ALT","Altimmune Inc","Healthcare","Biotechnology","USA",351.70,,42.97%,30.63%,4.90,-42.99%,-46.37%,1.60,5462.37
"PGEN","Precigen Inc","Healthcare","Biotechnology","USA",1176.40,,27.55%,24.48%,4.38,166.76%,279.62%,1.50,8242.10
"MVST","Microvast Holdings Inc","Consumer Cyclical","Auto Parts","USA",1247.73,,23.49%,21.52%,4.30,2.54%,1026.28%,1.00,7356.66
"VUZI","Vuzix Corporation","Technology","Consumer Electronics","USA",262.58,,31.01%,26.34%,10.62,21.68%,214.35%,1.00,1584.95
"SPCE","Virgin Galactic Holdings Inc","Industrials","Aerospace & Defense","USA",195.30,,20.42%,20.13%,3.56,14.96%,-48.54%,3.00,3212.01
"SANA","Sana Biotechnology Inc","Healthcare","Biotechnology","USA",844.51,,43.54%,20.89%,5.27,25.55%,-23.91%,1.00,5735.58
"NUVB","Nuvation Bio Inc","Healthcare","Biotechnology","USA",1114.30,,53.53%,29.59%,11.08,59.91%,11.93%,1.00,6148.55
"NFE","New Fortress Energy Inc","Energy","Oil & Gas Midstream","USA",827.65,,70.54%,25.02%,2.92,42.58%,-72.64%,2.80,15853.63
"ABSI","Absci Corp","Healthcare","Biotechnology","USA",406.19,,60.00%,24.20%,6.01,-1.57%,-31.74%,1.00,5261.41
"PLUG","Plug Power Inc","Industrials","Electrical Equipment & Parts","USA",2989.99,,37.98%,32.42%,5.21,137.53%,23.29%,2.62,66976.11
"CTMX","CytomX Therapeutics Inc","Healthcare","Biotechnology","USA",341.37,3.62,65.38%,21.97%,10.17,-4.17%,73.95%,1.38,2651.16
"CRDF","Cardiff Oncology Inc","Healthcare","Biotechnology","USA",136.71,,37.77%,26.05%,8.74,-34.97%,-16.46%,1.25,1819.99
"SPWR","Complete Solaria Inc","Technology","Solar","USA",152.50,,19.68%,21.34%,12.36,11.89%,-36.28%,1.00,908.09
"WTI","W & T Offshore Inc","Energy","Oil & Gas E&P","USA",261.82,,35.61%,20.80%,12.16,-13.90%,-16.35%,1.00,1670.72
"SLS","SELLAS Life Sciences Group Inc","Healthcare","Biotechnology","USA",179.53,,25.57%,28.46%,11.35,-0.29%,39.75%,1.00,2585.36
"BLNK","Blink Charging Co","Industrials","Engineering & Construction","USA",169.30,,20.34%,20.13%,5.36,93.90%,-10.68%,2.00,3531.61
"ZYXI","Zynex Inc","Healthcare","Medical Distribution","USA",47.26,,18.12%,20.11%,12.45,-34.73%,-80.93%,2.33,287.54
"ATYR","Atyr Pharma Inc","Healthcare","Biotechnology","USA",102.39,,67.61%,30.64%,3.27,-79.02%,-42.58%,2.45,8987.42
"AEMD","Aethlon Medical Inc","Healthcare","Medical Devices","USA",1.98,,15.43%,31.60%,0.25,-45.54%,-73.41%,3.00,3073.72
