"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"OPEN","Opendoor Technologies Inc","Real Estate","Real Estate Services","USA",6003.91,,50.44%,27.40%,0.60,343.37%,366.17%,3.44,268446.56
"PDYN","Palladyne AI Corp","Technology","Software - Infrastructure","USA",341.42,,18.60%,21.84%,2.85,-0.50%,263.34%,2.00,2043.29
"EOLS","Evolus Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",469.30,,86.25%,26.09%,9.76,-18.67%,-55.92%,1.29,1357.26
"CAPR","Capricor Therapeutics Inc","Healthcare","Biotechnology","USA",311.33,,36.26%,30.50%,8.87,-16.75%,-68.73%,1.00,1380.50
"RXRX","Recursion Pharmaceuticals Inc","Healthcare","Biotechnology","USA",2636.23,,54.11%,37.94%,3.38,1.93%,-6.40%,2.43,37391.91
"INDI","Indie Semiconductor Inc","Technology","Semiconductor Equipment & Materials","USA",1266.78,,87.11%,28.49%,12.44,49.87%,68.39%,1.00,4428.91
"ABCL","AbCellera Biologics Inc","Healthcare","Biotechnology","Canada",1718.29,,35.69%,23.60%,10.20,28.64%,111.40%,1.25,5218.01
"NUVB","Nuvation Bio Inc","Healthcare","Biotechnology","USA",1860.53,,53.64%,34.21%,12.01,129.66%,145.25%,1.00,6594.14
"ABSI","Absci Corp","Healthcare","Biotechnology","USA",666.87,,59.98%,23.79%,5.70,57.60%,9.58%,1.00,5451.80
"DBI","Designer Brands Inc","Consumer Cyclical","Footwear & Accessories","USA",191.24,,72.07%,24.42%,9.00,36.88%,-30.70%,3.00,924.91
"TTEC","TTEC Holdings Inc","Technology","Information Technology Services","USA",173.01,,29.77%,21.63%,10.67,-28.31%,-33.77%,2.00,396.58
"PLUG","Plug Power Inc","Industrials","Electrical Equipment & Parts","USA",3621.18,,35.61%,28.87%,3.27,96.00%,36.74%,2.88,101183.00
"LAZR","Luminar Technologies Inc","Consumer Cyclical","Auto Parts","USA",149.90,,19.31%,22.36%,2.27,-26.60%,-82.17%,3.50,5643.74
"WTI","W & T Offshore Inc","Energy","Oil & Gas E&P","USA",322.64,,35.48%,21.48%,12.23,22.88%,1.16%,1.00,1712.25
"SLS","SELLAS Life Sciences Group Inc","Healthcare","Biotechnology","USA",258.92,,21.56%,20.49%,8.75,30.19%,68.29%,1.00,2867.41
"PROP","Prairie Operating Co","Energy","Oil & Gas E&P","USA",102.31,,17.78%,32.82%,4.06,-34.14%,-76.31%,1.75,2116.47
"SPWR","SunPower Inc","Technology","Solar","USA",162.48,,19.64%,20.31%,5.72,24.52%,-13.50%,1.00,1867.14
"CHRS","Coherus Oncology Inc","Healthcare","Biotechnology","USA",206.31,,46.58%,28.54%,23.90,88.79%,126.40%,1.60,1262.32
"SKIN","Beauty Health Company","Consumer Defensive","Household & Personal Products","USA",189.61,,58.93%,22.53%,14.95,-2.92%,-9.39%,3.22,1150.95
"ATYR","Atyr Pharma Inc","Healthcare","Biotechnology","USA",96.57,,63.60%,38.12%,3.27,-79.12%,-69.68%,2.45,11046.63
