"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"DVLT","Datavault AI Inc","Technology","Software - Infrastructure","USA",282.79,,2.79%,14.17%,0.22,110.21%,-14.49%,1.00,36566.12
"STLA","Stellantis N.V","Consumer Cyclical","Auto Manufacturers","Netherlands",29808.83,,28.11%,2.96%,2.98,0.63%,-26.16%,2.90,19674.37
"ADXN","Addex Therapeutics Ltd ADR","Healthcare","Biotechnology","Switzerland",8.18,,0.05%,5.60%,1.56,-2.51%,30.84%,4.50,29.48
"VWAV","VisionWave Holdings Inc","Industrials","Aerospace & Defense","USA",142.18,,0.67%,1.17%,0.03,-24.54%,-7.80%,,5209.46
"CC","Chemours Company","Basic Materials","Specialty Chemicals","USA",2472.43,,100.61%,9.20%,3.69,27.73%,-18.72%,2.00,3710.05
"ON","ON Semiconductor Corp","Technology","Semiconductors","USA",20330.09,46.38,107.14%,8.82%,4.16,-12.17%,-31.54%,2.23,8624.56
"ENPH","Enphase Energy Inc","Technology","Solar","USA",4955.46,29.86,97.31%,20.16%,2.99,-10.97%,-66.47%,3.06,8490.76
"MLAC","Mountain Lake Acquisition Corp","Financial","Shell Companies","USA",326.32,69.83,79.26%,0.00%,0.05,3.95%,,,16.25
"CNC","Centene Corp","Healthcare","Healthcare Plans","USA",17918.98,9.02,98.53%,4.04%,1.08,9.53%,-51.53%,2.55,18125.86
"SNAL","Snail Inc","Communication Services","Electronic Gaming & Multimedia","USA",45.87,,0.59%,1.45%,0.68,-22.29%,69.07%,1.00,181.18
"QS","QuantumScape Corp","Consumer Cyclical","Auto Parts","USA",8394.11,,27.88%,12.88%,1.18,111.25%,157.91%,3.50,44600.41
"ALKT","Alkami Technology Inc","Technology","Software - Application","USA",2522.45,,74.48%,15.49%,7.42,-20.90%,-23.16%,1.40,1376.31
"GXO","GXO Logistics Inc","Industrials","Integrated Freight & Logistics","USA",6152.94,101.84,102.05%,6.61%,7.15,5.29%,3.23%,1.39,1036.96
"PRTH","Priority Technology Holdings Inc","Technology","Software - Infrastructure","USA",555.51,26.71,21.81%,7.23%,3.79,-18.80%,1.77%,1.00,481.72
"ARR","ARMOUR Residential REIT Inc","Real Estate","REIT - Mortgage","USA",1750.96,,40.92%,7.39%,2.24,-7.74%,-23.75%,2.60,3690.45
"BAM","Brookfield Asset Management Ltd","Financial","Asset Management","USA",90674.04,37.94,21.78%,3.54%,7.71,-1.06%,18.86%,2.44,1912.32
"DSP","Viant Technology Inc","Technology","Software - Application","USA",529.73,250.45,17.06%,7.89%,4.14,-38.93%,-23.98%,1.00,276.12
"BWA","BorgWarner Inc","Consumer Cyclical","Auto Parts","USA",9647.88,47.60,101.35%,3.68%,3.67,26.23%,22.86%,2.06,2151.85
"BEN","Franklin Resources, Inc","Financial","Asset Management","USA",11780.55,43.51,49.09%,5.51%,3.99,-8.80%,12.61%,3.42,3840.68
"CGBD","Carlyle Secured Lending Inc","Financial","Asset Management","USA",910.56,10.68,36.13%,0.71%,1.10,-10.27%,-26.18%,,465.30
"MQT","BlackRock MuniYield Quality Fund II Inc","Financial","Closed-End Fund - Debt","USA",225.20,67.77,34.48%,0.17%,0.66,5.12%,-6.05%,,56.27
"BXSL","Blackstone Secured Lending Fund","Financial","Asset Management","USA",6023.82,9.31,43.99%,1.41%,2.00,-16.14%,-10.67%,1.83,1450.05
"EFT","Eaton Vance Floating-Rate Income Trust","Financial","Closed-End Fund - Debt","USA",313.36,15.93,31.36%,0.25%,0.81,-6.28%,-8.46%,,83.05
"YMT","Yimutian Inc. ADR","Technology","Software - Application","China",202.35,,,,0.04,,,,235.34
"MYN","BlackRock MuniYield New York Quality Fund Inc","Financial","Closed-End Fund - Debt","USA",384.47,334.50,26.14%,0.13%,0.49,4.97%,-6.91%,,103.97
"ARCC","Ares Capital Corp","Financial","Asset Management","USA",14262.53,9.91,33.06%,2.48%,4.46,-9.77%,-3.44%,1.57,3876.95
"BTX","BlackRock Technology and Private Equity Term Trust","Financial","Asset Management","USA",1467.64,57.33,19.18%,0.12%,0.37,-6.53%,-8.88%,,702.49
"BNY","BlackRock New York Municipal Income Trust","Financial","Closed-End Fund - Debt","USA",246.29,,23.19%,0.20%,0.82,5.61%,-7.16%,,60.05
"BIZD","VanEck BDC Income ETF","Financial","Exchange Traded Fund","USA",,,,,1.08,-11.41%,-13.22%,,1457.93
"EOT","Eaton Vance National Municipal Opportunities Trust","Financial","Closed-End Fund - Debt","USA",261.40,53.97,20.24%,0.04%,0.13,2.07%,-6.80%,,47.70
"BCX","BlackRock Resources & Commodities Strategy Trust","Financial","Closed-End Fund - Equity","USA",789.83,19.19,31.45%,0.06%,0.25,6.26%,7.92%,,188.12
"MUJ","BlackRock MuniHoldings New Jersey Quality Fund Inc","Financial","Closed-End Fund - Debt","USA",619.61,55.48,13.51%,0.08%,0.35,5.24%,-3.96%,,123.70
"BST","BlackRock Science and Technology Trust","Financial","Closed-End Fund - Equity","USA",1446.61,8.72,19.96%,0.08%,0.28,8.53%,17.56%,,92.93
"KD","Kyndryl Holdings Inc","Technology","Information Technology Services","USA",6952.81,24.59,79.54%,7.50%,6.58,-30.71%,30.90%,1.40,2581.69
"MPA","BlackRock MuniYield Pennsylvania Quality Fund","Financial","Closed-End Fund - Debt","USA",147.63,30.81,15.54%,0.06%,0.16,5.75%,-8.80%,,49.65
"CII","BlackRock Enhanced Large Cap Core Fund Inc","Financial","Closed-End Fund - Equity","USA",950.12,6.13,24.87%,0.45%,2.29,8.50%,17.93%,,79.95
"BTZ","BlackRock Credit Allocation Income Trust","Financial","Closed-End Fund - Debt","USA",1031.13,10.04,36.17%,0.09%,0.44,0.63%,-2.05%,,200.66
"ETW","Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund","Financial","Closed-End Fund - Foreign","USA",987.70,9.38,23.32%,0.17%,0.64,4.54%,4.78%,,280.32
"BOE","BlackRock Enhanced Global Dividend Trust","Financial","Closed-End Fund - Foreign","USA",650.45,9.91,45.66%,0.02%,0.11,1.64%,3.90%,,110.10
"BMN","BlackRock 2037 Municipal Target Term Trust","Financial","Closed-End Fund - Debt","USA",154.31,251.00,23.11%,0.24%,1.17,1.46%,-1.84%,,12.42
"EXG","Eaton Vance Tax-Managed Global Diversified Equity Income Fund","Financial","Closed-End Fund - Foreign","USA",2805.43,18.71,22.27%,0.28%,1.72,3.27%,5.16%,,506.10
"MHN","BlackRock MuniHoldings New York Quality Fund Inc","Financial","Closed-End Fund - Debt","USA",310.88,514.00,28.85%,0.13%,0.46,4.37%,-7.89%,,84.38
"EVG","Eaton Vance Short Duration Diversified Income Fund","Financial","Closed-End Fund - Debt","USA",150.67,11.67,34.47%,0.95%,3.18,0.63%,0.18%,,40.14
