"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"THAR","Tharimmune Inc","Healthcare","Biotechnology","USA",28.45,,9.93%,2.73%,0.02,196.75%,39.00%,1.00,10637.84
"FEMY","Femasys Inc","Healthcare","Medical Instruments & Supplies","USA",33.59,,11.95%,10.87%,0.49,-11.51%,-38.03%,1.00,7116.59
"TE","T1 Energy Inc","Industrials","Electrical Equipment & Parts","USA",773.92,,38.31%,7.87%,2.01,219.29%,313.65%,1.00,5273.25
"WKEY","WISeKey International Holding Ltd ADR","Technology","Semiconductors","Switzerland",27.05,,11.12%,,0.37,150.59%,593.65%,1.00,690.41
"DGNX","Diginex Ltd","Industrials","Consulting Services","United Kingdom",3899.65,,0.25%,0.62%,0.44,232.22%,,,673.79
"NXPL","NextPlat Corp","Technology","Software - Application","USA",21.65,,6.77%,0.86%,0.19,17.93%,-26.85%,,625.92
"CMBM","Cambium Networks Corp","Technology","Communication Equipment","USA",93.20,,12.85%,12.60%,0.11,248.82%,157.80%,1.00,14109.92
"HKD","AMTD Digital Inc ADR","Technology","Software - Application","France",168.88,,0.23%,4.16%,0.20,23.35%,-33.55%,,5554.45
"INTS","Intensity Therapeutics Inc","Healthcare","Biotechnology","USA",26.49,,4.12%,5.15%,0.08,114.29%,-83.72%,1.67,29761.40
"RNTX","Rein Therapeutics Inc","Healthcare","Biotechnology","USA",33.68,,28.16%,0.12%,0.03,28.83%,-64.25%,2.00,873.50
"VSEE","VSee Health Inc","Healthcare","Health Information Services","USA",17.36,,9.03%,0.15%,0.00,-25.54%,-31.99%,1.00,12750.99
