"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"KULR","KULR Technology Group Inc","Technology","Electronic Components","USA",232.76,,19.21%,18.91%,3.39,-16.68%,108.68%,1.00,2108.89
"WBX","Wallbox N.V","Technology","Electronic Components","Spain",100.27,,0.87%,3.08%,5.38,18.12%,-68.14%,2.00,25.02
"ARRY","Array Technologies Inc","Technology","Solar","USA",1441.72,,121.36%,25.84%,5.31,27.40%,46.58%,2.12,7297.64
"BTBT","Bit Digital Inc","Financial","Capital Markets","USA",1338.57,,38.81%,17.25%,1.58,26.58%,34.34%,1.00,33857.80
"GAU","Galiano Gold Inc","Basic Materials","Gold","Canada",732.79,,54.74%,1.33%,1.21,102.50%,110.00%,1.67,2758.72
"CGEN","Compugen Ltd","Healthcare","Biotechnology","Israel",185.08,,16.47%,0.99%,3.21,24.45%,14.38%,1.00,282.77
"MLSS","Milestone Scientific Inc","Healthcare","Medical Instruments & Supplies","USA",43.30,,5.96%,0.40%,0.54,-15.22%,-35.92%,1.00,374.47
"EXK","Endeavour Silver Corp","Basic Materials","Silver","Canada",2257.52,,44.58%,9.56%,2.16,35.54%,82.20%,1.33,12833.21
"ESPR","Esperion Therapeutics Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",507.08,,48.91%,14.06%,4.17,113.14%,21.50%,1.88,6635.81
"SMSI","Smith Micro Software, Inc","Technology","Software - Application","USA",18.12,,6.83%,1.63%,0.96,-23.62%,-22.94%,1.00,266.84
"AIRJ","AirJoule Technologies Corp","Industrials","Building Products & Equipment","USA",323.66,8.15,7.45%,5.50%,7.42,11.33%,-10.15%,1.00,145.65
"NDLS","Noodles & Company","Consumer Cyclical","Restaurants","USA",30.48,,32.87%,3.06%,5.60,-24.81%,-39.23%,2.00,176.50
"GSIT","GSI Technology Inc","Technology","Semiconductors","USA",145.47,,14.47%,1.26%,0.99,9.43%,43.70%,2.50,275.99
"HTZ","Hertz Global Holdings Inc","Industrials","Rental & Leasing Services","USA",1785.46,,110.20%,18.50%,6.48,-27.37%,73.56%,3.70,8533.81
"NIU","Niu Technologies ADR","Consumer Cyclical","Auto Manufacturers","China",356.81,,16.55%,1.95%,1.75,50.59%,76.55%,1.00,775.47
"RAVE","Rave Restaurant Group Inc","Consumer Cyclical","Restaurants","USA",42.56,16.09,20.28%,0.31%,0.68,6.58%,20.28%,3.00,36.92
"ASTL","Algoma Steel Group Inc","Basic Materials","Steel","Canada",401.88,,78.53%,3.98%,2.68,-42.84%,-61.20%,,1431.58
"SPWH","Sportsman's Warehouse Holdings Inc","Consumer Cyclical","Specialty Retail","USA",112.98,,70.37%,2.28%,1.74,-16.95%,-3.92%,1.40,468.89
