"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"NFE","New Fortress Energy Inc","Energy","Oil & Gas Midstream","USA",796.75,,70.54%,25.02%,3.54,25.56%,-76.21%,2.80,13078.35
"IPM","Intelligent Protection Management Corp","Technology","Software - Application","USA",24.76,,7.18%,1.03%,1.58,38.14%,-2.19%,1.00,38.11
"RELI","Reliance Global Group Inc","Financial","Insurance Brokers","USA",4.28,,4.92%,1.10%,0.01,-57.27%,-66.41%,1.00,2276.91
"LPTH","Lightpath Technologies, Inc","Technology","Electronic Components","USA",288.70,,37.65%,1.46%,0.86,128.91%,480.17%,1.00,666.99
"CFND","C1 Fund Inc","Financial","Asset Management","USA",,,,,0.03,,,,149.71
"NIO","NIO Inc ADR","Consumer Cyclical","Auto Manufacturers","China",14032.65,,8.94%,9.85%,2.61,109.88%,30.09%,1.93,73448.02
"BLSH","Bullish","Technology","Software - Infrastructure","Cayman Islands",7782.62,,0.00%,3.18%,0.20,,,2.27,8021.83
"USB","U.S. Bancorp","Financial","Banks - Regional","USA",75475.04,11.61,82.49%,1.42%,2.08,13.61%,8.70%,2.04,10597.66
"ONON","On Holding AG","Consumer Cyclical","Footwear & Accessories","Switzerland",14076.79,94.45,58.51%,6.54%,2.38,-17.23%,-11.35%,1.43,6158.38
"OTLY","Oatly Group AB ADR","Consumer Defensive","Packaged Foods","Sweden",528.30,,4.27%,4.46%,8.70,39.78%,-4.23%,1.71,144.96
"KLC","KinderCare Learning Companies Inc","Consumer Defensive","Education & Training Services","USA",859.93,,26.55%,6.67%,2.56,-26.69%,,1.88,804.69
