"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"SUPV","Grupo Supervielle S.A. ADR","Financial","Banks - Regional","Argentina",441.22,7.63,23.99%,2.75%,1.56,-50.53%,-30.74%,1.00,1387.20
"ZVRA","Zevra Therapeutics Inc","Healthcare","Biotechnology","USA",419.89,,65.08%,12.43%,5.23,-18.03%,-1.45%,1.00,1317.02
"CHA","Chagee Holdings Ltd. ADR","Consumer Cyclical","Restaurants","China",2020.81,17.90,8.92%,,1.61,-42.26%,,1.25,1162.06
"GGAL","Grupo Financiero Galicia ADR","Financial","Banks - Regional","Argentina",3982.29,4.23,24.01%,3.01%,2.22,-44.85%,-30.88%,1.00,1801.15
"BMA","Banco Macro S.A. ADR","Financial","Banks - Regional","Argentina",2743.35,7.02,10.26%,0.90%,1.29,-40.50%,-33.33%,1.40,438.68
"ARAI","Arrive AI Inc","Technology","Software - Infrastructure","USA",109.64,,1.55%,6.56%,0.78,-54.21%,,,290.51
"JDST","Direxion Daily Junior Gold Miners Index Bear -2X Shares","Financial","Exchange Traded Fund","USA",,,,,0.05,-43.78%,-81.49%,,9209.25
"LOMA","Loma Negra Compania Industrial Argentina Sociedad Anonima ADR","Basic Materials","Building Materials","Argentina",913.31,13.67,18.12%,0.99%,2.35,-32.49%,-2.52%,1.00,503.17
"DUST","Direxion Daily Gold Miners Index Bear -2X Shares","Financial","Exchange Traded Fund","USA",,,,,0.23,-43.67%,-76.19%,,2323.96
"CMG","Chipotle Mexican Grill","Consumer Cyclical","Restaurants","USA",52467.22,34.59,89.81%,1.78%,1.33,-25.53%,-30.56%,1.56,17827.04
"VCIG","VCI Global Ltd","Industrials","Consulting Services","Malaysia",12.26,,0.18%,3.24%,0.17,-86.27%,-99.69%,,191.42
"QH","Quhuo Ltd ADR","Technology","Software - Application","China",6.65,,0.11%,,0.06,-93.27%,-93.88%,,102.71
"SNPS","Synopsys, Inc","Technology","Software - Infrastructure","USA",78658.99,33.15,77.65%,1.76%,1.42,-11.67%,-13.39%,1.46,2278.53
