"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"LASR","nLIGHT Inc","Technology","Semiconductors","USA",1527.92,,84.78%,4.59%,2.38,62.96%,177.36%,1.29,886.37
"BMNR","BitMine Immersion Technologies Inc","Financial","Capital Markets","USA",16187.60,,0.33%,6.57%,0.35,42.27%,426.39%,1.00,50104.69
"HZO","Marinemax, Inc","Consumer Cyclical","Specialty Retail","USA",539.81,,93.70%,18.24%,9.37,0.32%,-14.46%,1.44,366.51
"FCCO","First Community Corp","Financial","Banks - Regional","USA",211.88,12.39,61.11%,2.95%,7.41,11.84%,32.77%,1.00,28.51
"URG","Ur-Energy Inc","Energy","Uranium","USA",740.60,,73.17%,4.70%,2.35,57.36%,76.52%,1.00,7157.87
"TSLX","Sixth Street Specialty Lending Inc","Financial","Asset Management","USA",2044.07,10.82,52.59%,3.16%,5.85,-11.14%,7.59%,1.45,447.06
"IVZ","Invesco Ltd","Financial","Asset Management","USA",10386.50,25.02,92.35%,3.07%,2.42,39.13%,31.06%,2.62,5616.27
"AKO-B","Embotelladora Andina S.A. ADR","Consumer Defensive","Beverages - Non-Alcoholic","Chile",1830.80,12.94,3.45%,0.05%,2.51,2.07%,23.72%,2.11,16.61
"ORBS","Eightco Holdings Inc","Consumer Cyclical","Packaging & Containers","USA",1829.26,,14.42%,1.28%,0.30,604.90%,433.33%,,6449.64
"GXO","GXO Logistics Inc","Industrials","Integrated Freight & Logistics","USA",6010.99,99.49,101.73%,6.96%,7.78,1.98%,3.16%,1.39,1002.46
"CBAN","Colony Bankcorp, Inc","Financial","Banks - Regional","USA",286.54,10.39,53.62%,3.62%,9.75,-4.65%,9.33%,2.00,57.78
"FULT","Fulton Financial Corp","Financial","Banks - Regional","USA",3215.97,10.35,76.90%,3.26%,3.61,-7.15%,1.26%,2.57,1622.19
"HOMB","Home Bancshares Inc","Financial","Banks - Regional","USA",5350.68,12.43,71.99%,2.88%,5.26,-4.74%,2.96%,2.11,1014.43
"ET","Energy Transfer LP","Energy","Oil & Gas Midstream","USA",56707.90,12.75,29.49%,0.90%,2.13,-6.08%,1.54%,1.25,12944.90
"DX","Dynex Capital, Inc","Real Estate","REIT - Mortgage","USA",1709.64,16.80,42.88%,7.79%,2.19,5.53%,7.60%,1.33,4532.88
"AVAL","Grupo Aval Acciones y Valores S.A. ADR","Financial","Banks - Regional","Colombia",1395.23,10.92,1.07%,0.01%,0.30,26.80%,80.00%,3.00,85.98
"IHDG","WisdomTree International Hedged Quality Dividend Growth Fund","Financial","Exchange Traded Fund","USA",,,,,0.15,2.92%,2.18%,,273.49
"FRSH","Freshworks Inc","Technology","Software - Application","USA",3278.57,,55.46%,6.86%,2.69,-18.42%,0.36%,1.69,4703.62
"FDVV","Fidelity High Dividend ETF","Financial","Exchange Traded Fund","USA",,,,,0.09,4.64%,8.90%,,895.11
"BTE","Baytex Energy Corp","Energy","Oil & Gas E&P","Canada",1813.19,6.97,32.25%,4.47%,1.13,25.53%,-25.55%,2.20,26240.00
"SPYD","SPDR Portfolio S&P 500 High Dividend ETF","Financial","Exchange Traded Fund","USA",,,,,0.48,0.26%,-4.49%,,1448.94
"O","Realty Income Corp","Real Estate","REIT - Retail","USA",53697.43,57.30,79.19%,4.21%,7.18,3.65%,-4.72%,2.54,5348.59
"CCBG","Capital City Bank Group, Inc","Financial","Banks - Regional","USA",701.52,12.05,47.76%,0.76%,2.32,1.14%,21.43%,1.67,44.78
"CNQ","Canadian Natural Resources Ltd","Energy","Oil & Gas E&P","Canada",66004.18,11.20,76.69%,8.90%,28.58,0.99%,-13.52%,1.65,6358.73
"CVE","Cenovus Energy Inc","Energy","Oil & Gas Integrated","Canada",31333.65,17.10,51.35%,3.51%,2.49,22.43%,-1.02%,1.28,17806.74
"SKWD","Skyward Specialty Insurance Group Inc","Financial","Insurance - Property & Casualty","USA",1989.51,15.51,90.70%,3.42%,2.58,-8.39%,12.32%,1.67,469.53
"SCHD","Schwab US Dividend Equity ETF","Financial","Exchange Traded Fund","USA",,,,,0.12,-0.89%,-5.96%,,16375.50
