"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"AIV","Apartment Investment & Management Co","Real Estate","REIT - Residential","USA",1104.49,,90.55%,1.98%,1.87,-8.17%,-7.52%,1.00,1371.89
"HITI","High Tide Inc","Healthcare","Pharmaceutical Retailers","Canada",328.29,,6.75%,5.38%,6.34,69.82%,71.36%,1.00,630.70
"SKWD","Skyward Specialty Insurance Group Inc","Financial","Insurance - Property & Casualty","USA",1876.96,14.63,92.01%,2.08%,1.60,-21.81%,17.96%,1.73,461.16
"OXY","Occidental Petroleum Corp","Energy","Oil & Gas E&P","USA",45358.07,27.07,76.94%,3.87%,3.50,1.64%,-9.64%,2.79,10833.53
"LW","Lamb Weston Holdings Inc","Consumer Defensive","Packaged Foods","USA",7909.78,22.65,91.84%,3.53%,2.39,2.66%,-11.13%,2.54,2043.13
"LFST","LifeStance Health Group Inc","Healthcare","Medical Care Facilities","USA",2036.08,,37.86%,4.71%,2.79,1.26%,-24.13%,1.22,2629.50
"UPBD","Upbound Group Inc","Technology","Software - Application","USA",1583.15,15.26,92.29%,6.83%,5.05,6.94%,-8.30%,1.38,700.46
"BMY","Bristol-Myers Squibb Co","Healthcare","Drug Manufacturers - General","USA",94780.07,18.79,82.25%,1.53%,2.50,-4.31%,-3.47%,2.66,12455.59
"MAT","Mattel, Inc","Consumer Cyclical","Leisure","USA",5635.60,11.28,101.17%,2.67%,2.25,-9.51%,-5.51%,1.56,3798.60
"MPLX","MPLX LP","Energy","Oil & Gas Midstream","USA",52336.26,12.19,21.24%,2.14%,5.94,-0.30%,18.58%,2.06,1318.25
"PFE","Pfizer Inc","Healthcare","Drug Manufacturers - General","USA",136624.34,12.78,66.97%,1.82%,2.49,-1.52%,-17.59%,2.50,41498.20
"GETY","Getty Images Holdings Inc","Communication Services","Internet Content & Information","USA",848.29,,27.62%,9.22%,13.75,12.98%,-41.07%,2.33,743.94
"EPD","Enterprise Products Partners L P","Energy","Oil & Gas Midstream","USA",68829.32,11.88,25.15%,2.16%,7.87,0.82%,8.12%,1.86,3957.95
"RC","Ready Capital Corp","Real Estate","REIT - Mortgage","USA",695.92,,68.20%,18.87%,14.12,-3.09%,-44.50%,3.25,2019.56
"SCHD","Schwab US Dividend Equity ETF","Financial","Exchange Traded Fund","USA",,,,,0.21,1.65%,-0.65%,,15804.04
"CIO","City Office REIT Inc","Real Estate","REIT - Office","Canada",280.32,,62.01%,0.60%,0.43,29.33%,17.62%,2.60,536.84
"AGNC","AGNC Investment Corp","Real Estate","REIT - Mortgage","USA",10620.46,31.40,43.86%,5.81%,2.95,9.27%,-0.34%,1.71,20338.88
"XYLD","Global X S&P 500 Covered Call ETF","Financial","Exchange Traded Fund","USA",,,,,1.85,1.22%,-4.75%,,687.73
