"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"LPTX","Leap Therapeutics Inc","Healthcare","Biotechnology","USA",34.46,,12.91%,7.11%,0.83,149.63%,-81.23%,3.00,3504.70
"HBIO","Harvard Bioscience Inc","Healthcare","Medical Instruments & Supplies","USA",27.28,,42.57%,18.49%,1.13,25.03%,-76.19%,2.00,6236.63
"BKYI","Bio-Key International Inc","Industrials","Security & Protection Services","USA",6.38,,1.59%,4.22%,0.02,24.79%,-19.85%,1.00,11958.83
"FEMY","Femasys Inc","Healthcare","Medical Instruments & Supplies","USA",41.26,,11.59%,14.89%,0.66,29.20%,-15.12%,1.00,8022.71
"IAUX","i-80 Gold Corp","Basic Materials","Gold","USA",781.12,,45.95%,3.72%,4.37,54.15%,-0.10%,,5937.14
"TLPH","Talphera Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",63.39,,28.37%,5.42%,0.72,216.57%,49.76%,1.00,2473.24
"SMRT","SmartRent Inc","Technology","Software - Application","USA",287.58,,55.27%,2.28%,3.47,13.43%,0.00%,3.00,1058.59
"RDZN","Roadzen Inc","Technology","Software - Application","USA",116.25,,5.02%,1.69%,1.64,45.64%,68.47%,1.00,461.80
"LXRX","Lexicon Pharmaceuticals Inc","Healthcare","Biotechnology","USA",570.46,,23.65%,15.13%,11.79,33.03%,23.61%,1.80,2349.10
"DXST","Decent Holding Inc","Industrials","Waste Management","China",23.73,15.68,0.41%,0.15%,0.03,37.49%,,,59.36
"IFRX","InflaRx N.V","Healthcare","Biotechnology","Germany",114.80,,24.64%,2.16%,0.52,106.70%,9.62%,1.38,2617.71
"YTRA","Yatra Online Inc","Consumer Cyclical","Travel Services","India",108.22,,39.81%,0.21%,0.62,38.66%,28.90%,1.00,160.46
"DSX","Diana Shipping Inc","Industrials","Marine Shipping","Greece",209.47,13.87,9.23%,0.97%,1.86,15.24%,-18.50%,2.00,335.82
"PALI","Palisade Bio Inc","Healthcare","Biotechnology","USA",275.66,,43.68%,5.71%,1.08,126.99%,-27.09%,1.00,7057.49
"SPWR","SunPower Inc","Technology","Solar","USA",154.58,,19.83%,24.49%,6.32,17.72%,-4.12%,1.00,2037.11
"REFR","Research Frontiers Inc","Technology","Electronic Components","USA",62.92,,13.14%,1.10%,4.21,23.03%,-18.34%,1.00,67.92
"CCO","Clear Channel Outdoor Holdings Inc","Communication Services","Advertising Agencies","USA",984.67,,64.97%,4.56%,4.47,72.17%,25.32%,3.00,3769.50
"WRN","Western Copper & Gold Corp","Basic Materials","Other Industrial Metals & Mining","Canada",423.46,,26.78%,0.85%,1.49,70.73%,84.21%,1.00,935.81
"DWSN","Dawson Geophysical Company","Energy","Oil & Gas Equipment & Services","USA",68.06,,86.37%,0.12%,0.57,68.62%,31.26%,2.00,67.08
"BYSI","BeyondSpring Inc","Healthcare","Biotechnology","USA",89.54,,3.77%,6.91%,54.97,10.45%,14.43%,2.00,37.92
"ERAS","Erasca Inc","Healthcare","Biotechnology","USA",680.81,,50.43%,10.11%,10.91,52.87%,-23.57%,1.56,1499.88
"NEWP","New Pacific Metals Corp","Basic Materials","Silver","Canada",446.30,,16.43%,2.34%,3.68,49.99%,51.87%,2.00,657.35
"DTI","Drilling Tools International Corporation","Energy","Oil & Gas Equipment & Services","USA",88.00,,9.49%,0.57%,1.30,19.05%,-25.37%,3.00,70.47
"AWRE","Aware Inc","Technology","Software - Application","USA",53.65,,19.92%,0.39%,1.25,6.36%,61.94%,1.00,36.47
