"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"CAPR","Capricor Therapeutics Inc","Healthcare","Biotechnology","USA",357.51,,36.30%,30.24%,6.40,-21.96%,-21.41%,1.00,1896.39
"NVTS","Navitas Semiconductor Corp","Technology","Semiconductors","USA",1555.68,,34.68%,28.11%,2.13,15.51%,182.95%,2.67,22247.08
"UPXI","Upexi Inc","Communication Services","Internet Content & Information","USA",384.55,,33.26%,23.71%,1.44,125.95%,55.48%,1.00,8614.71
"EOLS","Evolus Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",397.82,,86.58%,22.92%,8.55,-33.22%,-61.44%,1.29,1363.02
"PRME","Prime Medicine Inc","Healthcare","Biotechnology","USA",996.12,,22.11%,20.86%,4.51,82.08%,61.56%,1.73,4239.56
"MPW","Medical Properties Trust Inc","Real Estate","REIT - Healthcare Facilities","USA",3233.92,,58.05%,33.29%,18.02,20.63%,-9.58%,3.30,9157.06
"RXRX","Recursion Pharmaceuticals Inc","Healthcare","Biotechnology","USA",2216.79,,53.77%,39.66%,5.15,-2.11%,-26.93%,2.50,25627.92
"UAA","Under Armour Inc","Consumer Cyclical","Apparel Manufacturing","USA",2123.82,21.81,45.27%,23.58%,3.42,-30.33%,-43.74%,2.92,12990.97
"EVGO","EVgo Inc","Consumer Cyclical","Specialty Retail","USA",1540.53,,66.96%,22.70%,7.12,42.74%,19.57%,1.64,4063.85
"RENT","Rent the Runway Inc","Consumer Cyclical","Apparel Retail","USA",20.60,,14.85%,21.61%,3.73,-3.66%,-50.59%,3.00,133.20
"REPL","Replimune Group Inc","Healthcare","Biotechnology","USA",328.61,,96.89%,26.99%,1.73,-55.92%,-62.28%,3.00,9961.42
"MVST","Microvast Holdings Inc","Consumer Cyclical","Auto Parts","USA",1359.98,,23.49%,22.95%,5.11,17.75%,1394.46%,1.00,6644.23
"XRX","Xerox Holdings Corp","Technology","Information Technology Services","USA",488.22,,98.79%,20.28%,4.97,-32.52%,-63.33%,3.50,4739.43
"IRBT","Irobot Corp","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",115.12,,43.95%,29.14%,4.78,14.33%,-57.13%,3.00,1745.11
"VUZI","Vuzix Corporation","Technology","Consumer Electronics","USA",269.15,,30.94%,25.75%,8.71,23.84%,200.00%,1.00,1889.18
"CTMX","CytomX Therapeutics Inc","Healthcare","Biotechnology","USA",552.46,5.86,65.38%,23.60%,9.26,35.08%,179.17%,1.38,3126.21
"ABSI","Absci Corp","Healthcare","Biotechnology","USA",468.01,,60.00%,25.40%,6.37,16.36%,-21.16%,1.00,5203.14
"PLUG","Plug Power Inc","Industrials","Electrical Equipment & Parts","USA",3466.86,,37.05%,32.53%,4.85,109.29%,28.51%,2.84,74032.33
"IOVA","Iovance Biotherapeutics Inc","Healthcare","Biotechnology","USA",799.69,,53.64%,22.45%,4.03,26.29%,-77.00%,2.08,16313.01
"CRDF","Cardiff Oncology Inc","Healthcare","Biotechnology","USA",138.37,,37.77%,24.99%,8.71,-42.06%,-24.91%,1.25,1752.87
"PROP","Prairie Operating Co","Energy","Oil & Gas E&P","USA",102.57,,17.48%,24.22%,3.12,-40.70%,-76.71%,1.75,1996.53
"SPWR","Complete Solaria Inc","Technology","Solar","USA",152.09,,19.68%,21.68%,13.31,-6.15%,-37.54%,1.00,856.28
"HUMA","Humacyte Inc","Healthcare","Biotechnology","USA",279.55,,36.62%,26.12%,7.81,-23.81%,-68.46%,1.43,4399.91
"SLS","SELLAS Life Sciences Group Inc","Healthcare","Biotechnology","USA",177.95,,25.57%,20.26%,9.18,-20.28%,34.13%,1.00,2276.28
