"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"REAL","Therealreal Inc","Consumer Cyclical","Luxury Goods","USA",1523.44,,80.42%,25.97%,6.29,69.49%,253.48%,1.50,3827.98
"ONTF","ON24 Inc","Technology","Software - Application","USA",245.37,,73.62%,3.63%,9.76,10.90%,-10.91%,3.00,131.27
"ZENA","ZenaTech Inc","Technology","Software - Infrastructure","Canada",146.37,,1.34%,1.27%,0.09,-17.96%,126.02%,1.00,1457.66
"TTGT","Techtarget Inc","Technology","Information Technology Services","USA",405.35,,36.50%,8.14%,3.63,-6.59%,,1.00,636.55
"RKLB","Rocket Lab Corp","Industrials","Aerospace & Defense","USA",27242.15,,51.85%,12.85%,2.44,30.91%,318.20%,1.82,22454.72
"SLNO","Soleno Therapeutics Inc","Healthcare","Biotechnology","USA",2685.50,,98.00%,18.14%,4.01,-38.38%,-12.45%,1.08,2101.71
"HCAT","Health Catalyst Inc","Healthcare","Health Information Services","USA",215.51,,77.66%,10.05%,9.44,-4.89%,-65.43%,2.33,702.64
"VSEE","VSee Health Inc","Healthcare","Health Information Services","USA",15.66,,9.10%,0.15%,0.00,4.54%,-31.84%,1.00,13116.66
"RNW","ReNew Energy Global plc","Utilities","Utilities - Renewable","India",2865.87,28.26,44.95%,1.25%,1.77,3.27%,44.42%,2.00,1058.49
"CMPO","CompoSecure Inc","Industrials","Metal Fabrication","USA",2786.84,,54.99%,4.35%,2.39,15.52%,71.60%,1.67,974.56
"DVLT","Datavault AI Inc","Technology","Software - Infrastructure","USA",499.56,,2.05%,4.68%,0.15,293.32%,-3.91%,1.00,66253.72
"PSKY","Paramount Skydance Corp","Communication Services","Entertainment","USA",17119.62,,80.91%,9.54%,3.80,7.20%,39.46%,3.42,12682.19
"BW","Babcock & Wilcox Enterprises Inc","Industrials","Specialty Industrial Machinery","USA",728.91,,32.55%,2.45%,0.66,365.16%,187.25%,1.67,3509.17
"MYO","Myomo Inc","Healthcare","Medical Devices","USA",36.16,,47.84%,8.40%,1.50,-8.90%,-80.94%,1.00,1933.26
"BLNE","Beeline Holdings Inc","Financial","Mortgage Finance","USA",50.14,,3.21%,7.38%,0.77,9.45%,-60.68%,1.00,1688.65
"BKV","BKV Corp","Energy","Oil & Gas E&P","USA",2254.57,51.39,19.67%,9.61%,3.59,22.40%,37.95%,1.25,446.53
