"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"RXRX","Recursion Pharmaceuticals Inc","Healthcare","Biotechnology","USA",2965.53,,53.76%,40.06%,4.13,16.83%,1.53%,2.43,32313.86
"EOLS","Evolus Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",430.16,,86.06%,24.98%,9.17,-27.72%,-61.43%,1.29,1382.39
"PRME","Prime Medicine Inc","Healthcare","Biotechnology","USA",1152.93,,22.12%,21.84%,5.03,56.66%,73.46%,1.60,3976.57
"IRBT","Irobot Corp","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",175.04,,43.97%,28.07%,4.16,24.55%,-33.85%,3.00,1971.10
"MPW","Medical Properties Trust Inc","Real Estate","REIT - Healthcare Facilities","USA",3198.28,,58.11%,31.96%,17.45,30.41%,17.45%,3.30,9079.15
"ABSI","Absci Corp","Healthcare","Biotechnology","USA",756.58,,60.00%,25.32%,5.52,62.18%,23.41%,1.00,5980.57
"REPL","Replimune Group Inc","Healthcare","Biotechnology","USA",375.83,,96.85%,26.96%,1.79,-60.17%,-54.87%,3.00,9991.98
"FLWS","1-800 Flowers.com Inc","Consumer Cyclical","Specialty Retail","USA",285.01,,54.52%,35.95%,18.57,-13.01%,-44.55%,3.00,604.57
"ALT","Altimmune Inc","Healthcare","Biotechnology","USA",354.35,,42.90%,29.97%,9.11,-1.59%,-37.56%,1.67,2876.49
"PLUG","Plug Power Inc","Industrials","Electrical Equipment & Parts","USA",4661.80,,37.05%,34.80%,3.92,120.11%,89.42%,2.83,97885.39
"DDD","3D Systems Corp","Technology","Computer Hardware","USA",450.81,,57.86%,29.51%,8.46,99.72%,15.25%,2.50,4280.34
"IOVA","Iovance Biotherapeutics Inc","Healthcare","Biotechnology","USA",814.60,,53.78%,24.93%,4.60,0.95%,-76.96%,2.08,15867.12
"CHRS","Coherus Oncology Inc","Healthcare","Biotechnology","USA",212.11,,46.83%,29.46%,23.47,107.20%,94.33%,1.60,1326.86
"ATYR","Atyr Pharma Inc","Healthcare","Biotechnology","USA",102.38,,63.58%,40.01%,3.36,-82.56%,-53.36%,2.45,11292.99
