"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"HUT","Hut 8 Corp","Financial","Capital Markets","USA",5315.81,35.69,67.03%,15.80%,2.22,137.72%,193.20%,1.00,6656.06
"MU","Micron Technology Inc","Technology","Semiconductors","USA",258472.58,30.37,80.49%,2.25%,1.08,113.67%,112.86%,1.41,23368.23
"APP","Applovin Corp","Communication Services","Advertising Agencies","USA",214812.39,94.35,60.26%,7.68%,2.29,60.77%,268.71%,1.68,7502.61
"IESC","IES Holdings Inc","Industrials","Engineering & Construction","USA",7891.85,32.29,97.16%,4.87%,6.37,16.35%,85.58%,1.00,147.92
"NVDA","NVIDIA Corp","Technology","Semiconductors","USA",5034352.58,58.97,67.93%,0.90%,1.18,15.10%,46.67%,1.32,178038.93
"NVMI","Nova Ltd","Technology","Semiconductor Equipment & Materials","Israel",10692.95,47.88,84.29%,,3.54,28.45%,75.46%,1.38,401.19
"GGAL","Grupo Financiero Galicia ADR","Financial","Banks - Regional","Argentina",7251.06,7.71,25.44%,5.47%,2.25,11.00%,2.23%,1.29,3212.14
"LRCX","Lam Research Corp","Technology","Semiconductor Equipment & Materials","USA",205310.68,36.02,86.43%,2.59%,2.71,66.10%,108.73%,1.71,11977.85
"AMAT","Applied Materials Inc","Technology","Semiconductor Equipment & Materials","USA",187346.25,28.04,80.56%,2.33%,2.21,28.63%,23.70%,1.86,8382.73
"KLAC","KLA Corp","Technology","Semiconductor Equipment & Materials","USA",161475.51,38.50,90.95%,2.24%,2.88,33.92%,76.12%,2.27,1024.38
"CRMD","CorMedix Inc","Healthcare","Biotechnology","USA",917.86,15.69,44.48%,23.06%,4.72,-5.30%,-9.68%,1.00,3425.92
"NBR","Nabors Industries Ltd","Energy","Oil & Gas Drilling","Bermuda",781.73,5.15,135.52%,25.53%,4.71,55.72%,-32.16%,3.29,472.77
"AYI","Acuity Inc","Industrials","Electrical Equipment & Parts","USA",11081.74,28.88,95.85%,2.03%,2.26,16.64%,19.26%,2.00,274.89
"NSSC","NAPCO Security Technologies Inc","Industrials","Security & Protection Services","USA",1566.37,36.91,90.35%,7.41%,6.93,41.72%,11.36%,1.33,364.33
"ISRG","Intuitive Surgical Inc","Healthcare","Medical Instruments & Supplies","USA",188056.61,70.22,86.70%,2.10%,3.07,9.75%,2.75%,2.00,2403.14
