"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"WU","Western Union Company","Financial","Credit Services","USA",3008.44,4.05,95.42%,14.35%,4.44,15.00%,-16.53%,3.60,10361.13
"BRBS","Blue Ridge Bankshares Inc (VA)","Financial","Banks - Regional","USA",413.64,101.58,33.99%,3.49%,5.57,24.38%,54.83%,,353.40
"NBTB","NBT Bancorp. Inc","Financial","Banks - Regional","USA",2192.98,13.93,65.38%,2.05%,5.57,-0.77%,-5.79%,2.00,188.33
"BKU","BankUnited Inc","Financial","Banks - Regional","USA",2999.24,11.27,104.13%,3.25%,2.81,8.57%,12.61%,2.64,861.27
"STLA","Stellantis N.V","Consumer Cyclical","Auto Manufacturers","Netherlands",32150.44,,24.03%,2.44%,2.92,24.20%,-17.96%,2.73,16519.99
"LNKB","Linkbancorp Inc","Financial","Banks - Regional","USA",261.77,6.82,33.65%,0.99%,3.62,-0.99%,9.22%,2.00,65.82
"ARCC","Ares Capital Corp","Financial","Asset Management","USA",14611.55,10.15,32.11%,2.13%,2.98,-8.46%,-4.41%,1.27,5011.50
"ACHR","Archer Aviation Inc","Industrials","Aerospace & Defense","USA",7443.61,,51.71%,13.90%,1.75,13.69%,273.46%,1.43,43095.36
"SON","Sonoco Products Co","Consumer Cyclical","Packaging & Containers","USA",3948.87,4127.51,84.08%,4.84%,4.23,-12.64%,-24.59%,2.08,1115.24
"VPG","Vishay Precision Group Inc","Technology","Scientific & Technical Instruments","USA",483.43,,89.63%,4.83%,5.21,35.08%,55.71%,1.00,109.51
"NXRT","NexPoint Residential Trust Inc","Real Estate","REIT - Residential","USA",787.20,,75.56%,2.42%,2.84,-6.33%,-28.83%,2.78,182.10
"GLP","Global Partners LP","Energy","Oil & Gas Midstream","USA",1562.44,17.65,46.49%,1.57%,7.55,-12.47%,-3.51%,3.00,61.41
"IVZ","Invesco Ltd","Financial","Asset Management","USA",10541.56,25.39,97.17%,3.11%,2.87,10.05%,34.15%,2.62,4806.20
"HOPE","Hope Bancorp Inc","Financial","Banks - Regional","USA",1378.57,30.23,90.47%,2.83%,4.49,6.07%,-15.65%,2.50,765.84
"HTGC","Hercules Capital Inc","Financial","Asset Management","USA",3285.60,12.00,31.46%,2.47%,3.98,-4.02%,-8.13%,1.50,1105.50
"BCH","Banco de Chile ADR","Financial","Banks - Regional","Chile",17288.08,13.48,2.93%,0.05%,0.88,25.06%,38.30%,2.70,307.82
"FHN","First Horizon Corporation","Financial","Banks - Regional","USA",10699.15,12.74,89.06%,3.11%,1.22,-3.96%,20.55%,2.10,12811.82
"TIXT","TELUS International (Cda) Inc","Technology","Software - Infrastructure","Canada",1227.81,,28.05%,4.35%,2.25,14.12%,19.05%,3.33,1154.08
