"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"CLSK","Cleanspark Inc","Financial","Capital Markets","USA",3772.13,15.29,61.96%,19.54%,2.28,46.19%,43.07%,1.23,23245.36
"HIMS","Hims & Hers Health Inc","Consumer Defensive","Household & Personal Products","USA",12646.93,70.03,77.75%,36.83%,2.08,-8.38%,243.70%,2.82,35818.29
"AMAT","Applied Materials Inc","Technology","Semiconductor Equipment & Materials","USA",151202.74,22.63,80.57%,2.82%,3.09,9.81%,1.18%,1.92,7266.87
"CCLD","CareCloud Inc","Healthcare","Health Information Services","USA",149.95,,19.20%,2.01%,1.44,40.60%,28.84%,2.00,499.03
"ACLS","Axcelis Technologies Inc","Technology","Semiconductor Equipment & Materials","USA",3024.38,19.68,102.89%,14.85%,9.12,43.91%,-2.63%,2.67,501.00
"IESC","IES Holdings Inc","Industrials","Engineering & Construction","USA",7501.61,30.70,97.05%,4.05%,5.26,37.42%,135.78%,1.00,149.31
"NVMI","Nova Ltd","Technology","Semiconductor Equipment & Materials","Israel",9152.02,42.47,78.51%,6.43%,5.45,33.92%,64.18%,1.38,347.32
"LRCX","Lam Research Corp","Technology","Semiconductor Equipment & Materials","USA",159482.75,30.41,85.70%,2.52%,2.87,37.11%,66.74%,1.75,11014.82
"NVDA","NVIDIA Corp","Technology","Semiconductors","USA",4292594.85,50.28,67.97%,0.84%,1.13,21.43%,51.27%,1.35,174015.17
"BLBD","Blue Bird Corp","Industrials","Farm & Heavy Construction Machinery","USA",1914.69,17.24,108.99%,14.73%,7.95,44.32%,20.31%,1.38,578.32
"SMID","Smith-Midland Corp","Basic Materials","Building Materials","USA",228.50,19.00,57.74%,3.77%,12.81,45.77%,25.77%,,13.45
"GBX","Greenbrier Cos., Inc","Industrials","Railroads","USA",1451.07,6.60,102.56%,7.72%,5.23,3.40%,-2.90%,2.50,441.76
"ENVA","Enova International Inc","Financial","Credit Services","USA",3185.29,13.52,98.59%,8.26%,5.93,30.40%,58.16%,1.25,328.97
"RL","Ralph Lauren Corp","Consumer Cyclical","Apparel Manufacturing","USA",19086.19,25.14,64.57%,4.16%,2.35,17.62%,73.61%,1.74,663.05
"PRG","PROG Holdings Inc","Industrials","Rental & Leasing Services","USA",1430.89,7.14,97.85%,4.32%,4.26,29.56%,-23.24%,2.00,389.12
"APP","Applovin Corp","Communication Services","Advertising Agencies","USA",209577.95,92.05,59.82%,5.96%,2.20,79.92%,432.98%,1.62,6040.40
"SMCI","Super Micro Computer Inc","Technology","Computer Hardware","USA",27217.71,27.60,52.09%,18.61%,2.57,2.99%,1.98%,2.63,36921.54
"AYI","Acuity Inc","Industrials","Electrical Equipment & Parts","USA",10602.35,27.26,95.85%,1.96%,2.03,24.71%,31.78%,1.80,294.98
"INMD","Inmode Ltd","Healthcare","Medical Devices","Israel",1057.29,6.16,53.79%,5.50%,2.74,13.94%,-10.90%,2.86,1261.03
"YETI","YETI Holdings Inc","Consumer Cyclical","Leisure","USA",2918.39,17.14,104.99%,9.06%,3.42,22.67%,-8.41%,2.41,2134.89
"WSM","Williams-Sonoma, Inc","Consumer Cyclical","Specialty Retail","USA",24300.22,21.93,92.59%,5.29%,4.58,24.36%,37.58%,2.48,1351.37
"TMHC","Taylor Morrison Home Corp","Consumer Cyclical","Residential Construction","USA",6837.48,7.99,98.27%,3.23%,2.57,20.47%,0.55%,1.64,1210.51
"GRBK","Green Brick Partners Inc","Consumer Cyclical","Residential Construction","USA",3168.70,9.30,77.70%,2.97%,4.77,22.06%,-8.72%,2.33,249.10
"GAP","Gap, Inc","Consumer Cyclical","Apparel Retail","USA",8509.97,9.86,58.43%,9.58%,2.50,9.95%,12.37%,2.37,9209.27
"MHO","MI Homes Inc","Consumer Cyclical","Residential Construction","USA",4029.46,8.38,95.61%,4.12%,3.48,46.03%,-8.58%,1.33,305.37
"ODD","ODDITY Tech Ltd","Technology","Software - Infrastructure","Israel",3499.88,34.98,79.63%,13.02%,5.28,-10.12%,80.09%,1.82,863.09
