"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"FIP","FTAI Infrastructure Inc","Industrials","Conglomerates","USA",688.23,,81.41%,12.89%,5.76,-9.53%,-30.79%,1.00,2374.34
"RYAN","Ryan Specialty Holdings Inc","Financial","Insurance - Specialty","USA",14569.56,2402.17,80.66%,6.78%,4.74,-4.44%,-21.07%,1.89,1606.95
"STEM","Stem Inc","Utilities","Utilities - Renewable","USA",150.90,,19.29%,12.83%,2.74,33.46%,66.27%,3.00,368.22
"CORZ","Core Scientific Inc","Technology","Software - Infrastructure","USA",6815.15,157.79,93.15%,20.18%,3.56,61.03%,53.71%,1.79,16491.05
"CVE","Cenovus Energy Inc","Energy","Oil & Gas Integrated","Canada",31423.63,17.14,51.62%,4.23%,3.02,17.10%,5.95%,1.26,17695.67
"LU","Lufax Holding Ltd ADR","Financial","Credit Services","China",2430.49,,12.19%,0.95%,3.10,0.69%,9.43%,5.00,2581.30
"BTC","Grayscale Bitcoin Mini Trust ETF","Financial","Exchange Traded Fund","USA",,,,,0.14,-4.13%,51.33%,,1539.92
"SPNT","SiriusPoint Ltd","Financial","Insurance - Reinsurance","Bermuda",2183.41,21.32,85.28%,1.56%,1.97,1.69%,38.42%,1.00,850.64
"RHI","Robert Half Inc","Industrials","Staffing & Employment Services","USA",2746.95,17.53,104.87%,12.39%,6.32,-23.40%,-61.12%,3.31,1929.21
"KIM","Kimco Realty Corporation","Real Estate","REIT - Retail","USA",14437.92,25.72,96.11%,3.03%,4.88,1.28%,-9.64%,2.32,4119.00
"POWI","Power Integrations Inc","Technology","Semiconductors","USA",2323.48,70.33,101.07%,7.16%,3.92,-16.10%,-36.84%,1.40,1002.28
"BTE","Baytex Energy Corp","Energy","Oil & Gas E&P","Canada",1767.09,6.79,33.32%,5.62%,1.65,9.52%,-18.15%,2.27,22623.62
"TTE","TotalEnergies SE ADR","Energy","Oil & Gas Integrated","France",132827.14,11.15,7.34%,0.26%,4.12,4.89%,-2.55%,2.12,1363.19
"PINS","Pinterest Inc","Communication Services","Internet Content & Information","USA",22335.69,11.74,82.73%,4.66%,2.64,-15.92%,1.30%,1.48,10481.03
"NGD","New Gold Inc","Basic Materials","Gold","Canada",5881.86,23.78,56.62%,2.15%,0.99,68.47%,155.31%,1.80,16468.15
"DOC","Healthpeak Properties Inc","Real Estate","REIT - Healthcare Facilities","USA",12587.41,,95.49%,2.25%,1.94,4.91%,-20.84%,1.95,8056.21
"MCHP","Microchip Technology, Inc","Technology","Semiconductors","USA",33676.02,,101.81%,4.41%,2.91,-6.29%,-21.06%,1.71,7988.70
"LNC","Lincoln National Corp","Financial","Insurance - Life","USA",7750.05,7.13,79.71%,2.76%,2.86,7.81%,24.75%,3.06,1814.91
"AGI","Alamos Gold Inc","Basic Materials","Gold","Canada",13109.01,24.46,70.69%,3.26%,3.36,21.89%,48.12%,1.00,4057.48
"SFD","Smithfield Foods, Inc","Consumer Defensive","Packaged Foods","USA",8813.59,10.17,6.53%,6.67%,2.26,-11.07%,,1.43,1333.02
"CGAU","Centerra Gold Inc","Basic Materials","Gold","Canada",2409.22,7.20,89.80%,1.53%,1.60,64.81%,62.11%,2.17,1901.90
"UNFI","United Natural Foods Inc","Consumer Defensive","Food Distribution","USA",2313.89,,95.52%,6.93%,4.06,44.67%,84.21%,2.50,1006.58
"CPB","Campbells Co","Consumer Defensive","Packaged Foods","USA",9020.41,15.09,62.91%,16.51%,5.35,-6.16%,-35.20%,3.10,5903.80
