"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"MTLS","Materialise Nv ADR","Technology","Software - Application","Belgium",339.65,68.86,13.74%,0.48%,1.93,14.54%,-10.02%,1.33,146.67
"REVG","REV Group Inc","Industrials","Farm & Heavy Construction Machinery","USA",3065.02,29.75,102.07%,6.26%,3.99,29.85%,122.73%,2.00,752.82
"JBSS","Sanfilippo (John B.) & Son, Inc","Consumer Defensive","Packaged Foods","USA",725.37,12.40,73.02%,2.28%,2.42,-0.83%,-32.72%,2.00,73.25
"SKWD","Skyward Specialty Insurance Group Inc","Financial","Insurance - Property & Casualty","USA",1898.82,14.81,89.97%,3.51%,2.63,-5.04%,2.31%,1.67,474.28
"JOE","St. Joe Co","Real Estate","Real Estate - Diversified","USA",2953.32,35.89,79.82%,1.58%,4.44,2.29%,-3.79%,2.00,202.78
"MFIN","Medallion Financial Corp","Financial","Credit Services","USA",224.33,5.49,31.86%,6.29%,19.26,-4.83%,5.01%,2.00,46.53
"PBF","PBF Energy Inc","Energy","Oil & Gas Refining & Marketing","USA",4078.38,,85.00%,20.24%,4.77,62.59%,11.55%,3.64,3500.87
"RES","RPC, Inc","Energy","Oil & Gas Equipment & Services","USA",1129.55,20.58,42.89%,17.90%,11.74,14.54%,-11.11%,2.40,1485.73
"DINO","HF Sinclair Corp","Energy","Oil & Gas Refining & Marketing","USA",10255.24,,81.31%,4.95%,3.94,29.41%,27.84%,2.17,2166.55
"ADM","Archer Daniels Midland Co","Consumer Defensive","Farm Products","USA",29356.38,26.89,84.81%,2.61%,3.40,13.46%,6.74%,2.92,3661.90
"DKL","Delek Logistics Partners LP","Energy","Oil & Gas Refining & Marketing","USA",2427.26,15.38,21.34%,2.88%,7.87,2.46%,18.01%,2.00,68.88
"AROW","Arrow Financial Corp","Financial","Banks - Regional","USA",439.06,14.53,51.49%,0.90%,3.64,1.91%,-8.73%,3.00,39.47
"TROX","Tronox Holdings plc","Basic Materials","Chemicals","USA",581.79,,74.28%,17.10%,4.21,7.94%,-70.31%,2.40,4732.44
"HRL","Hormel Foods Corp","Consumer Defensive","Packaged Foods","USA",11914.18,15.79,43.88%,5.16%,3.46,-22.97%,-29.99%,2.62,4321.19
"NOMD","Nomad Foods Limited","Consumer Defensive","Packaged Foods","United Kingdom",1767.21,7.84,75.43%,0.86%,0.64,-32.12%,-35.39%,1.17,1706.40
"DENN","Denny's Corp","Consumer Cyclical","Restaurants","USA",216.82,13.65,93.54%,9.49%,5.44,16.94%,-37.16%,2.00,802.65
"BF-B","Brown-Forman Corp","Consumer Defensive","Beverages - Wineries & Distilleries","USA",12720.27,15.10,42.26%,11.59%,9.92,-6.26%,-44.26%,3.09,3424.51
"D","Dominion Energy Inc","Utilities","Utilities - Regulated Electric","USA",50625.68,20.49,82.15%,4.35%,7.70,-1.80%,-1.33%,2.90,4816.05
"EXC","Exelon Corp","Utilities","Utilities - Regulated Electric","USA",47903.70,18.01,86.77%,2.90%,4.72,6.18%,17.90%,2.55,6214.85
"TSN","Tyson Foods, Inc","Consumer Defensive","Farm Products","USA",17734.88,22.60,70.93%,3.24%,3.33,-3.20%,-14.10%,2.50,2741.38
"CC","Chemours Company","Basic Materials","Specialty Chemicals","USA",2064.34,,100.17%,9.10%,3.96,19.91%,-25.38%,2.00,3412.55
"LOAN","Manhattan Bridge Capital Inc","Real Estate","REIT - Mortgage","USA",56.50,10.67,28.73%,0.06%,0.17,-10.05%,-11.63%,3.00,28.33
"DK","Delek US Holdings Inc","Energy","Oil & Gas Refining & Marketing","USA",2301.43,,106.96%,17.97%,5.38,84.21%,123.35%,2.57,1945.77
