"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"ACNT","Ascent Industries Co","Basic Materials","Chemicals","USA",143.56,165.19,61.15%,2.22%,2.32,26.85%,41.81%,1.00,79.49
"ALIT","Alight Inc","Technology","Software - Application","USA",1271.68,,94.85%,5.17%,2.45,-39.31%,-70.26%,1.29,9698.98
"BROS","Dutch Bros Inc","Consumer Cyclical","Restaurants","USA",9920.69,121.16,89.50%,9.70%,2.97,-17.37%,13.84%,1.35,4064.24
"AREB","American Rebel Holdings Inc","Consumer Cyclical","Footwear & Accessories","USA",7.18,,0.36%,7.59%,0.14,-92.76%,-99.89%,1.00,3347.81
"BLKB","Blackbaud Inc","Technology","Software - Application","USA",2740.77,,78.57%,4.11%,4.62,-12.91%,-33.69%,2.57,330.18
"ONON","On Holding AG","Consumer Cyclical","Footwear & Accessories","Switzerland",14542.43,56.08,55.51%,7.66%,2.49,-0.57%,-23.19%,1.54,6914.06
"OTEX","Open Text Corp","Technology","Software - Application","Canada",8567.86,17.82,76.93%,3.84%,7.28,3.37%,13.25%,2.60,1298.07
"NU","Nu Holdings Ltd","Financial","Banks - Regional","Cayman Islands",83796.28,33.89,57.10%,2.91%,2.47,17.71%,25.48%,1.63,40941.07
"LTM","LATAM Airlines Group S.A. ADR","Industrials","Airlines","Chile",13881.65,11.64,29.01%,0.61%,1.17,-4.97%,78.74%,1.20,1501.77
"BTSG","BrightSpring Health Services Inc","Healthcare","Health Information Services","USA",6531.15,60.46,72.64%,7.57%,2.35,51.65%,93.24%,1.27,3697.19
"GLDD","Great Lakes Dredge & Dock Corporation","Industrials","Engineering & Construction","USA",868.96,10.78,81.27%,2.04%,3.24,9.97%,2.03%,1.00,415.43
"ALRM","Alarm.com Holdings Inc","Technology","Software - Application","USA",2592.25,21.99,97.19%,4.78%,5.55,-9.51%,-19.46%,2.43,406.05
