"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"HYFT","MindWalk Holdings Corp","Healthcare","Biotechnology","USA",98.31,,8.67%,1.13%,0.27,43.92%,243.55%,1.00,1675.73
"SLNG","Stabilis Solutions Inc","Energy","Oil & Gas Integrated","USA",94.28,105.63,5.39%,0.08%,0.23,10.94%,14.71%,1.00,11.30
"GELS","Gelteq Ltd","Healthcare","Drug Manufacturers - Specialty & Generic","Australia",12.84,,1.12%,5.66%,0.17,-24.86%,,,1266.61
"CRML","Critical Metals Corp","Basic Materials","Other Industrial Metals & Mining","United Kingdom",1335.18,,9.21%,13.42%,0.49,316.33%,85.59%,1.00,8417.79
"NTHI","NeOnc Technologies Holdings Inc","Healthcare","Biotechnology","USA",237.39,,3.12%,2.19%,0.41,169.93%,,,227.20
"IHS","IHS Holding Ltd","Real Estate","Real Estate Services","United Kingdom",2324.08,21.01,23.99%,0.19%,0.53,16.95%,122.68%,1.43,577.75
"RGTI","Rigetti Computing Inc","Technology","Computer Hardware","USA",14234.09,,38.32%,14.38%,0.74,260.51%,5495.77%,1.12,61590.65
"QUBT","Quantum Computing Inc","Technology","Computer Hardware","USA",3943.00,,34.05%,18.03%,1.02,21.06%,2831.37%,1.50,26800.29
"RMR","RMR Group Inc","Real Estate","Real Estate Services","USA",476.45,12.99,70.07%,2.07%,3.27,-15.63%,-41.35%,2.33,96.75
"QBTS","D-Wave Quantum Inc","Technology","Computer Hardware","USA",11744.91,,49.50%,19.17%,1.29,131.87%,3477.08%,1.00,48722.59
"ET","Energy Transfer LP","Energy","Oil & Gas Midstream","USA",57325.78,12.89,29.49%,0.85%,2.01,-4.35%,2.96%,1.25,12868.33
