"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"GUTS","Fractyl Health Inc","Healthcare","Biotechnology","USA",162.60,,15.20%,6.65%,2.42,20.59%,-51.00%,1.00,2982.90
"ECO","Okeanis Eco Tankers Corp","Industrials","Marine Shipping","Greece",1198.78,18.13,13.33%,1.57%,1.29,45.99%,62.40%,1.00,149.43
"LIEN","Chicago Atlantic BDC Inc","Financial","Asset Management","USA",238.93,10.14,10.36%,0.07%,0.35,-4.82%,-18.33%,2.00,42.12
"BLNE","Beeline Holdings Inc","Financial","Mortgage Finance","USA",42.39,,3.26%,7.01%,0.72,14.11%,-65.10%,1.00,1711.87
"PAL","Proficient Auto Logistics Inc","Industrials","Integrated Freight & Logistics","USA",244.27,,75.60%,7.96%,8.55,11.13%,-8.53%,1.75,200.48
"MFC","Manulife Financial Corp","Financial","Insurance - Life","Canada",59414.93,15.58,51.11%,0.88%,7.97,15.14%,7.96%,2.00,1873.97
"IAUI","NEOS Gold High Income ETF","Financial","Exchange Traded Fund","USA",,,,,0.13,13.50%,,,121.20
"POWW","Outdoor Holding Co","Industrials","Aerospace & Defense","USA",221.34,,50.63%,4.70%,7.98,44.27%,41.04%,1.00,520.32
"PRTH","Priority Technology Holdings Inc","Technology","Software - Infrastructure","USA",478.13,10.98,22.17%,7.18%,3.33,-23.36%,-20.97%,1.40,559.14
"WETH","Wetouch Technology Inc","Technology","Electronic Components","China",32.34,4.35,2.66%,0.61%,0.23,204.53%,65.75%,,308.80
"BWA","BorgWarner Inc","Consumer Cyclical","Auto Parts","USA",9902.73,74.17,103.09%,4.15%,3.91,11.76%,33.55%,2.06,2255.96
"KVUE","Kenvue Inc","Consumer Defensive","Household & Personal Products","USA",32128.00,22.54,99.95%,1.37%,0.72,-20.90%,-29.48%,2.59,36320.11
"ORLA","Orla Mining Ltd","Basic Materials","Gold","Canada",3945.56,94.46,66.11%,2.11%,2.32,22.57%,170.31%,1.40,2618.08
"EQT","EQT Corp","Energy","Oil & Gas E&P","USA",38142.98,20.85,91.80%,3.16%,2.54,15.65%,38.97%,1.70,7699.31
"KSS","Kohl's Corp","Consumer Cyclical","Department Stores","USA",2033.04,9.90,107.59%,27.20%,4.78,31.74%,-2.94%,3.47,6133.01
"CAKE","Cheesecake Factory Inc","Consumer Cyclical","Restaurants","USA",2302.69,14.03,110.62%,17.54%,6.01,-26.66%,-1.58%,2.55,1339.83
"VICI","VICI Properties Inc","Real Estate","REIT - Diversified","USA",32812.51,11.68,102.75%,2.62%,3.15,-5.54%,-1.85%,1.46,8867.95
"USAC","USA Compression Partners LP","Energy","Oil & Gas Equipment & Services","USA",2848.75,28.97,39.42%,2.84%,8.47,-4.13%,-0.17%,3.14,242.64
"STLA","Stellantis N.V","Consumer Cyclical","Auto Manufacturers","Netherlands",30914.99,,23.92%,2.21%,2.70,9.91%,-20.82%,2.74,16242.34
"BMY","Bristol-Myers Squibb Co","Healthcare","Drug Manufacturers - General","USA",100201.60,16.62,81.35%,1.58%,2.19,1.61%,-17.72%,2.60,14629.71
"DOW","Dow Inc","Basic Materials","Chemicals","USA",15807.47,,67.08%,4.26%,2.28,-4.79%,-51.93%,2.79,13241.40
"O","Realty Income Corp","Real Estate","REIT - Retail","USA",52508.37,53.36,79.42%,4.80%,7.96,-2.39%,-0.85%,2.54,5542.96
"OXY","Occidental Petroleum Corp","Energy","Oil & Gas E&P","USA",41418.24,30.60,77.00%,3.75%,3.62,-5.76%,-17.26%,2.63,10169.12
"SCHD","Schwab US Dividend Equity ETF","Financial","Exchange Traded Fund","USA",,,,,0.08,-0.26%,-6.52%,,16791.46
"CPB","Campbells Co","Consumer Defensive","Packaged Foods","USA",9303.22,15.56,62.80%,16.10%,5.11,-3.88%,-30.18%,3.10,6025.69
"EXC","Exelon Corp","Utilities","Utilities - Regulated Electric","USA",46473.35,16.47,87.42%,3.21%,5.01,3.19%,19.79%,2.48,6467.34
"KHC","Kraft Heinz Co","Consumer Defensive","Packaged Foods","USA",29330.99,,85.33%,4.60%,3.40,-10.44%,-23.82%,2.87,15913.20
"CNO","CNO Financial Group Inc","Financial","Insurance - Life","USA",3975.29,14.58,95.58%,1.88%,2.60,10.82%,4.25%,3.00,669.41
"DJD","Invesco Dow Jones Industrial Average Dividend ETF","Financial","Exchange Traded Fund","USA",,,,,0.82,5.57%,9.00%,,26.46
"XLRE","Real Estate Select Sector SPDR Fund","Financial","Exchange Traded Fund","USA",,,,,1.29,0.12%,-4.94%,,6524.73
