"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"IDN","Intellicheck Inc","Technology","Software - Application","USA",110.21,,45.22%,0.63%,0.86,9.56%,101.47%,1.50,137.55
"ONDS","Ondas Holdings Inc","Technology","Communication Equipment","USA",2294.12,,18.71%,13.42%,0.82,61.66%,679.03%,1.62,57893.76
"ECX","ECARX Holdings Inc","Consumer Cyclical","Auto Parts","United Kingdom",934.24,,4.46%,1.59%,0.52,48.24%,40.00%,1.00,3832.56
"DGII","Digi International, Inc","Technology","Communication Equipment","USA",1464.48,34.60,101.97%,4.27%,8.47,22.36%,18.75%,1.80,181.45
"CURI","CuriosityStream Inc","Communication Services","Broadcasting","USA",237.52,,23.54%,5.19%,3.38,1.74%,158.16%,1.00,594.16
"IMOS","Chipmos Technologies Inc ADR","Technology","Semiconductors","Taiwan",988.47,134.65,6.13%,0.09%,2.16,73.80%,36.30%,2.00,14.92
"CRWS","Crown Crafts, Inc","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",31.49,,28.59%,0.91%,1.94,2.41%,-33.33%,1.00,43.82
"GOCO","GoHealth Inc","Financial","Insurance Brokers","USA",57.56,,51.59%,2.01%,5.47,-35.83%,-68.80%,1.40,41.53
"CINT","CI&T Inc","Technology","Software - Infrastructure","Brazil",633.06,28.14,7.00%,0.95%,0.83,-9.70%,-31.56%,1.40,243.14
"SVCO","Silvaco Group Inc","Technology","Software - Application","USA",148.27,,23.09%,12.05%,5.86,9.50%,-31.44%,1.00,142.23
"LUCD","Lucid Diagnostics Inc","Healthcare","Medical Devices","USA",156.44,,17.81%,3.33%,2.49,11.76%,8.57%,1.00,1179.80
"SKYH","Sky Harbour Group Corporation","Real Estate","Real Estate - Development","USA",764.54,,29.30%,10.87%,23.75,-1.95%,-12.43%,1.29,96.60
"BRTX","BioRestorative Therapies Inc","Healthcare","Biotechnology","USA",12.21,,8.63%,2.11%,0.93,-7.24%,-14.36%,1.00,147.86
"BLCO","Bausch + Lomb Corp","Healthcare","Medical Instruments & Supplies","Canada",6007.06,,9.22%,9.16%,6.76,16.56%,-17.07%,2.59,515.41
"AESI","Atlas Energy Solutions Inc","Energy","Oil & Gas Equipment & Services","USA",1077.41,,73.46%,21.56%,6.84,-22.76%,-60.52%,2.54,2455.58
"DDL","Dingdong (Cayman) Ltd ADR","Consumer Defensive","Grocery Stores","China",315.72,8.49,16.91%,0.38%,0.77,-20.81%,-57.21%,2.20,714.29
"ORLA","Orla Mining Ltd","Basic Materials","Gold","Canada",3945.56,94.46,66.11%,2.11%,2.32,22.57%,170.31%,1.40,2618.08
"SMTI","Sanara MedTech Inc","Healthcare","Medical Instruments & Supplies","USA",188.91,,12.43%,6.67%,5.99,-28.50%,-39.37%,1.00,32.88
"BMR","Beamr Imaging Ltd","Technology","Software - Application","Israel",32.75,,1.56%,4.51%,1.06,-30.81%,-28.95%,1.00,463.43
"RBOT","Vicarious Surgical Inc","Healthcare","Medical Devices","USA",27.11,,11.29%,5.08%,2.43,-39.65%,-62.87%,2.33,75.14
"SLB","SLB Ltd","Energy","Oil & Gas Equipment & Services","USA",54080.03,13.99,82.30%,2.85%,2.61,9.73%,-18.27%,1.34,16239.73
"HUSA","Houston American Energy Corp","Energy","Oil & Gas E&P","USA",181.71,,2.31%,11.60%,1.83,-45.16%,-60.38%,,190.88
"DSP","Viant Technology Inc","Technology","Software - Application","USA",678.97,411.93,14.28%,8.32%,3.93,14.47%,-20.15%,1.00,307.17
