"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"WHWK","Whitehawk Therapeutics Inc","Healthcare","Biotechnology","USA",169.19,,46.66%,0.89%,2.10,99.44%,66.98%,3.00,110.96
"ABVE","Above Food Ingredients Inc","Consumer Defensive","Packaged Foods","Canada",299.22,,0.62%,4.60%,0.31,116.48%,1013.33%,,6766.73
"SLI","Standard Lithium Ltd","Basic Materials","Other Industrial Metals & Mining","Canada",1199.67,11.34,6.83%,1.96%,1.20,117.76%,160.16%,1.25,2889.07
"PRSO","Peraso Inc","Technology","Semiconductors","USA",16.59,,7.07%,4.54%,0.07,115.15%,30.67%,1.00,3844.65
"YQ","17 Education & Technology Group Inc ADR","Consumer Defensive","Education & Training Services","China",38.97,,2.35%,0.08%,0.11,168.90%,119.56%,,43.21
"TCRX","Tscan Therapeutics Inc","Healthcare","Biotechnology","USA",137.90,,60.01%,3.38%,4.18,33.52%,-56.22%,1.12,375.36
"PPTA","Perpetua Resources Corp","Basic Materials","Other Precious Metals & Mining","USA",3156.10,,77.33%,9.65%,3.72,70.78%,215.48%,1.00,2775.18
"PRE","Prenetics Global Limited","Healthcare","Diagnostics & Research","Hong Kong",206.19,,6.20%,0.35%,0.36,100.00%,307.73%,1.00,84.02
"VTGN","Vistagen Therapeutics Inc","Healthcare","Biotechnology","USA",130.70,,55.81%,4.85%,2.40,67.06%,41.06%,1.00,560.78
"UAVS","AgEagle Aerial Systems Inc","Technology","Computer Hardware","USA",84.40,,2.88%,10.05%,0.38,22.77%,-48.44%,1.00,8490.21
"MASS","908 Devices Inc","Healthcare","Medical Devices","USA",328.38,,66.09%,7.12%,5.50,35.82%,162.25%,1.00,341.89
"REKR","Rekor Systems Inc","Technology","Software - Infrastructure","USA",348.69,,24.21%,9.68%,2.94,105.97%,140.00%,1.00,3981.76
"NEWP","New Pacific Metals Corp","Basic Materials","Other Precious Metals & Mining","Canada",492.69,,16.91%,1.87%,4.10,67.37%,85.24%,2.00,461.98
"PSNL","Personalis Inc","Healthcare","Diagnostics & Research","USA",781.78,,43.42%,15.67%,8.56,42.42%,92.91%,1.25,971.21
"ACET","Adicet Bio Inc","Healthcare","Biotechnology","USA",156.15,,23.22%,4.17%,4.37,34.15%,-26.17%,1.25,1095.87
"UEC","Uranium Energy Corp","Energy","Uranium","USA",8282.16,,80.05%,10.90%,3.11,114.51%,141.25%,1.22,16404.15
"OSCR","Oscar Health Inc","Healthcare","Healthcare Plans","USA",5492.32,,55.81%,22.17%,1.86,58.29%,20.83%,3.70,22531.95
"IGC","IGC Pharma Inc","Healthcare","Biotechnology","USA",38.95,,3.30%,0.49%,0.33,17.99%,15.86%,1.00,1000.76
"PACB","Pacific Biosciences of California Inc","Healthcare","Medical Devices","USA",536.16,,56.84%,14.26%,5.24,30.29%,-12.93%,2.27,7245.83
"NXE","NexGen Energy Ltd","Energy","Uranium","Canada",5489.42,,57.24%,18.55%,11.57,38.47%,31.64%,1.07,8521.75
"RGNX","Regenxbio Inc","Healthcare","Biotechnology","USA",636.20,,83.70%,10.80%,8.12,54.35%,23.48%,1.42,613.82
"SION","Sionna Therapeutics Inc","Healthcare","Biotechnology","USA",1397.02,,57.92%,16.71%,16.13,89.07%,,1.33,243.72
"APPS","Digital Turbine Inc","Technology","Software - Application","USA",804.13,,60.36%,11.20%,2.94,38.17%,111.39%,2.00,3564.91
"ZGN","Ermenegildo Zegna N.V","Consumer Cyclical","Apparel Manufacturing","Italy",4044.08,24.40,21.96%,6.38%,4.63,9.60%,14.69%,1.80,844.12
"OPRX","OptimizeRx Corp","Healthcare","Health Information Services","USA",384.67,,72.25%,10.24%,4.76,59.75%,214.89%,1.29,360.24
"FRGE","Forge Global Holdings Inc","Financial","Capital Markets","USA",253.87,,24.95%,2.49%,2.30,2.44%,-6.44%,1.67,100.49
"CATX","Perspective Therapeutics Inc","Healthcare","Medical Devices","USA",375.03,,66.79%,11.16%,8.02,20.24%,-58.91%,1.13,844.65
"CODA","Coda Octopus Group Inc","Industrials","Aerospace & Defense","USA",113.05,33.09,13.53%,1.30%,1.06,25.94%,22.41%,1.00,70.98
