"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"ASST","Strive Inc","Financial","Asset Management","USA",1196.63,,25.05%,4.91%,0.76,-53.54%,71.08%,,17568.26
"NAKA","Kindly MD Inc","Healthcare","Medical Care Facilities","USA",417.74,,0.12%,3.69%,0.86,-87.99%,-9.01%,1.00,16166.18
"ETHZ","ETHZilla Corp","Healthcare","Biotechnology","USA",339.59,,12.15%,14.31%,0.94,-35.87%,-51.41%,1.00,1693.85
"GDXD","MicroSectors Gold Miners -3X Inverse Leveraged ETNs","Financial","Exchange Traded Fund","USA",,,,,0.19,-66.37%,-89.97%,,1186.81
"DUST","Direxion Daily Gold Miners Index Bear -2X Shares","Financial","Exchange Traded Fund","USA",,,,,0.13,-47.61%,-72.82%,,8490.86
"JDST","Direxion Daily Junior Gold Miners Index Bear -2X Shares","Financial","Exchange Traded Fund","USA",,,,,0.06,-53.69%,-78.21%,,20298.26
"WVE","Wave Life Sciences Ltd","Healthcare","Biotechnology","Singapore",1212.65,,83.61%,10.33%,6.30,-8.41%,-48.06%,1.19,2087.33
"ZSL","ProShares UltraShort Silver -2x Shares","Financial","Exchange Traded Fund","USA",,,,,0.11,-37.25%,-55.03%,,1107.87
"BUR","Burford Capital Limited","Financial","Asset Management","United Kingdom",2471.27,10.45,66.08%,2.57%,3.35,-13.82%,-17.59%,1.00,1450.26
"GLL","ProShares UltraShort Gold -2x Shares","Financial","Exchange Traded Fund","USA",,,,,0.17,-31.24%,-53.45%,,2671.68
"TV","Grupo Televisa SAB ADR","Communication Services","Telecom Services","Mexico",1102.55,,47.70%,0.36%,1.01,0.80%,10.04%,2.38,1537.55
"WOLF","Wolfspeed Inc","Technology","Semiconductors","USA",798.20,,35.36%,146.58%,1.17,-83.14%,-98.26%,4.00,2544.74
"ACAD","Acadia Pharmaceuticals Inc","Healthcare","Biotechnology","USA",3878.69,17.28,100.18%,5.23%,4.17,1.59%,60.88%,1.85,2097.64
"RIVN","Rivian Automotive Inc","Consumer Cyclical","Auto Manufacturers","USA",16272.15,,41.68%,21.38%,3.71,2.68%,31.99%,2.67,43670.81
"JBLU","Jetblue Airways Corp","Industrials","Airlines","USA",1716.50,,67.17%,21.00%,3.14,1.51%,-34.26%,3.81,19535.19
"LYB","LyondellBasell Industries NV","Basic Materials","Specialty Chemicals","United Kingdom",15789.72,64.40,72.92%,6.90%,3.59,-21.43%,-44.76%,2.72,4921.38
"SLM","SLM Corp","Financial","Credit Services","USA",5776.45,10.02,105.66%,8.19%,5.92,-11.70%,24.78%,1.45,2848.50
"CSAN","Cosan S.A ADR","Energy","Oil & Gas Refining & Marketing","Brazil",2118.09,,3.04%,,2.20,9.40%,-44.36%,2.11,1785.03
"ADMA","Adma Biologics Inc","Healthcare","Biotechnology","USA",3722.63,18.37,86.75%,7.62%,5.21,-14.57%,-0.57%,1.00,3372.73
"HUN","Huntsman Corp","Basic Materials","Chemicals","USA",1614.16,,91.09%,10.86%,3.62,-12.69%,-59.33%,2.94,4909.02
"AS","Amer Sports Inc","Consumer Cyclical","Leisure","Finland",18033.21,79.11,25.47%,8.80%,2.73,-15.08%,84.79%,1.45,4829.35
"FLO","Flowers Foods, Inc","Consumer Defensive","Packaged Foods","USA",2713.64,12.42,84.93%,9.62%,5.36,-21.93%,-42.56%,3.12,3514.72
"AMZU","Direxion Daily AMZN Bull 2X Shares","Financial","Exchange Traded Fund","USA",,,,,0.80,-9.06%,17.44%,,2417.17
"PRGO","Perrigo Company plc","Healthcare","Drug Manufacturers - Specialty & Generic","Ireland",3018.57,,101.90%,8.39%,6.40,-21.84%,-13.59%,1.80,1794.31
"ADI","Analog Devices Inc","Technology","Semiconductors","USA",119550.09,61.82,92.24%,1.49%,2.20,5.31%,7.12%,1.74,3335.78
"PK","Park Hotels & Resorts Inc","Real Estate","REIT - Hotel & Motel","USA",2255.02,42.58,102.03%,18.05%,10.29,2.45%,-15.18%,2.88,3398.56
"NVDY","YieldMax NVDA Option Income Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,1.36,-6.03%,-34.98%,,5625.23
