"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"HUT","Hut 8 Corp","Financial","Capital Markets","USA",3266.15,21.93,62.03%,17.33%,2.89,67.03%,243.89%,1.00,5608.70
"IESC","IES Holdings Inc","Industrials","Engineering & Construction","USA",7568.32,30.97,97.49%,4.47%,5.74,41.35%,161.97%,1.00,149.02
"NVDA","NVIDIA Corp","Technology","Semiconductors","USA",4309119.05,50.47,67.71%,0.88%,1.18,23.18%,72.45%,1.39,173799.90
"CLSK","Cleanspark Inc","Financial","Capital Markets","USA",2819.27,11.42,61.83%,20.27%,2.36,-0.99%,16.76%,1.23,23393.50
"SMCI","Super Micro Computer Inc","Technology","Computer Hardware","USA",26094.54,26.46,51.88%,18.79%,2.60,2.33%,13.62%,2.61,36995.55
"LRCX","Lam Research Corp","Technology","Semiconductor Equipment & Materials","USA",135877.07,25.82,85.74%,2.71%,3.16,17.98%,46.30%,1.68,10797.22
"APP","Applovin Corp","Communication Services","Advertising Agencies","USA",191828.29,84.25,59.81%,5.22%,2.02,47.84%,570.59%,1.62,5763.97
"RL","Ralph Lauren Corp","Consumer Cyclical","Apparel Manufacturing","USA",18940.16,24.95,64.60%,3.30%,1.83,16.64%,80.84%,1.74,675.24
"AYI","Acuity Inc","Industrials","Electrical Equipment & Parts","USA",10122.29,26.03,95.90%,1.96%,1.96,19.50%,36.29%,1.80,306.04
"NVMI","Nova Ltd","Technology","Semiconductor Equipment & Materials","Israel",8191.91,38.01,78.55%,5.10%,4.60,22.94%,41.05%,1.38,326.62
"ACLS","Axcelis Technologies Inc","Technology","Semiconductor Equipment & Materials","USA",2616.56,17.03,102.89%,14.89%,8.56,17.69%,-14.13%,2.67,535.27
"PRG","PROG Holdings Inc","Industrials","Rental & Leasing Services","USA",1386.01,6.92,97.74%,3.88%,3.77,15.64%,-22.08%,2.00,394.70
"WSM","Williams-Sonoma, Inc","Consumer Cyclical","Specialty Retail","USA",24683.24,22.28,91.71%,5.57%,4.65,28.19%,55.39%,2.48,1416.67
