"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"IGC","IGC Pharma Inc","Healthcare","Biotechnology","USA",38.56,,3.30%,0.41%,0.30,13.32%,6.18%,1.00,920.25
"EONR","EON Resources Inc","Energy","Oil & Gas E&P","USA",20.79,,1.64%,7.26%,0.30,65.40%,-56.13%,1.00,2472.81
"IPSC","Century Therapeutics Inc","Healthcare","Biotechnology","USA",51.84,,23.58%,0.86%,0.46,2.74%,-60.78%,1.00,758.39
"RLYB","Rallybio Corp","Healthcare","Biotechnology","USA",26.11,,28.48%,1.35%,0.80,32.90%,-39.33%,2.50,353.56
"XLO","Xilio Therapeutics Inc","Healthcare","Biotechnology","USA",43.04,,19.26%,28.59%,8.97,18.64%,-3.43%,1.00,585.64
"PT","Pintec Technology Holdings Ltd ADR","Financial","Credit Services","China",14.39,,3.90%,,0.10,6.04%,0.00%,,618.32
"STRO","Sutro Biopharma Inc","Healthcare","Biotechnology","USA",98.33,,66.38%,3.20%,3.15,38.11%,-66.86%,2.10,794.73
"DYAI","Dyadic International Inc., DE","Healthcare","Biotechnology","USA",42.70,,13.99%,0.41%,0.80,0.43%,7.27%,1.00,126.60
"ONFO","Onfolio Holdings Inc","Communication Services","Internet Content & Information","USA",6.10,,1.63%,1.58%,0.10,4.39%,10.19%,1.00,569.97
"BGI","Birks Group Inc","Consumer Cyclical","Luxury Goods","Canada",23.52,,1.51%,8.43%,0.19,50.02%,-45.95%,,1139.42
"CRDL","Cardiol Therapeutics Inc","Healthcare","Drug Manufacturers - Specialty & Generic","Canada",102.15,,10.93%,2.56%,2.07,-16.44%,-34.05%,1.00,982.67
"TLPH","Talphera Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",57.43,,18.78%,3.16%,0.42,183.40%,29.90%,1.00,2450.81
"TXMD","TherapeuticsMD Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",15.16,,28.13%,0.30%,0.21,12.93%,-16.83%,3.00,166.66
"ANTX","AN2 Therapeutics Inc","Healthcare","Biotechnology","USA",36.89,,29.22%,0.25%,0.52,25.00%,25.00%,2.00,78.75
"NAUT","Nautilus Biotechnology Inc","Healthcare","Biotechnology","USA",170.51,,27.39%,0.30%,0.49,80.99%,-50.91%,1.00,366.52
"EM","Smart Share Global Ltd ADR","Consumer Cyclical","Personal Services","China",296.67,,9.67%,0.03%,0.07,17.60%,91.82%,1.00,974.46
"BOLD","Boundless Bio Inc","Healthcare","Biotechnology","USA",33.35,,38.24%,0.91%,1.14,25.21%,-50.66%,2.33,119.27
"EDUC","Educational Development Corp","Communication Services","Publishing","USA",12.96,,22.72%,0.61%,0.11,12.69%,-25.98%,,336.97
"TROO","TROOPS Inc","Financial","Credit Services","Hong Kong",169.73,,0.18%,0.07%,0.10,104.19%,-28.96%,,270.49
"PMVP","PMV Pharmaceuticals Inc","Healthcare","Biotechnology","USA",83.73,,60.18%,3.37%,1.27,9.72%,-1.25%,1.00,1202.81
"NNVC","NanoViricides Inc","Healthcare","Biotechnology","USA",28.06,,7.67%,0.28%,0.29,-5.29%,8.78%,1.00,158.07
"NCRA","Nocera, Inc","Consumer Defensive","Packaged Foods","Taiwan",23.70,,0.85%,3.65%,3.90,-2.94%,54.35%,1.00,53.96
"IFRX","InflaRx N.V","Healthcare","Biotechnology","Germany",111.45,,24.83%,2.46%,2.56,89.93%,11.41%,1.38,603.52
"GIGM","Gigamedia","Communication Services","Electronic Gaming & Multimedia","Taiwan",18.35,,4.19%,0.15%,0.61,14.48%,22.06%,,14.63
"MIRA","Mira Pharmaceuticals Inc","Healthcare","Drug Manufacturers - General","USA",31.84,,5.40%,2.49%,0.09,0.60%,56.07%,1.00,3077.84
"SID","Companhia Siderurgica Nacional ADR","Basic Materials","Steel","Brazil",2214.57,,2.37%,0.60%,3.06,14.38%,-17.73%,3.58,2588.24
"VRAR","Glimpse Group Inc","Technology","Software - Infrastructure","USA",35.39,,12.16%,1.18%,0.90,5.00%,127.03%,1.00,198.46
"JUNS","Jupiter Neurosciences Inc","Healthcare","Biotechnology","USA",59.21,,0.19%,0.92%,0.92,20.57%,,1.00,151.14
"PRLD","Prelude Therapeutics Inc","Healthcare","Biotechnology","USA",96.77,,28.81%,2.11%,2.11,105.60%,4.27%,2.00,244.47
"ZNTL","Zentalis Pharmaceuticals Inc","Healthcare","Biotechnology","USA",124.07,,69.77%,8.49%,6.88,27.41%,-48.19%,2.11,717.25
"LCTX","Lineage Cell Therapeutics Inc","Healthcare","Biotechnology","USA",399.63,,43.20%,14.74%,19.63,63.55%,101.08%,1.43,1618.56
"DLPN","Dolphin Entertainment Inc","Communication Services","Advertising Agencies","USA",21.09,,3.93%,2.15%,0.62,46.67%,33.33%,1.00,244.91
"CURR","Currenc Group Inc","Technology","Software - Application","Singapore",144.56,,1.29%,1.38%,0.59,-16.30%,-15.56%,1.00,248.14
"MGNX","Macrogenics Inc","Healthcare","Biotechnology","USA",120.72,,71.68%,6.13%,4.73,20.89%,-51.52%,2.50,752.80
"SBFM","Sunshine Biopharma Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",8.93,,5.98%,8.02%,0.67,29.80%,-35.53%,1.00,545.82
"SEED","Origin Agritech Ltd","Basic Materials","Agricultural Inputs","China",14.40,,1.99%,15.18%,0.57,108.33%,-31.27%,,1081.01
"IRD","Opus Genetics Inc","Healthcare","Biotechnology","USA",119.82,,23.10%,1.19%,0.98,75.44%,70.94%,1.00,316.49
"IPM","Intelligent Protection Management Corp","Technology","Software - Application","USA",19.12,,7.58%,1.04%,0.06,1.97%,-1.90%,1.00,986.85
"GETY","Getty Images Holdings Inc","Communication Services","Internet Content & Information","USA",891.85,,27.67%,8.77%,15.38,16.85%,-44.87%,2.33,662.56
"BEDU","Bright Scholar Education Holdings Ltd ADR","Consumer Defensive","Education & Training Services","China",17.03,,22.47%,0.07%,0.40,22.88%,17.57%,3.00,13.82
