"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"BTQ","BTQ Technologies Corp","Technology","Software - Infrastructure","Canada",1031.08,,2.30%,3.04%,0.56,176.95%,3625.00%,1.00,5099.02
"CLIK","Click Holdings Ltd","Consumer Cyclical","Personal Services","Hong Kong",9.22,,0.18%,14.73%,0.16,-22.78%,-84.40%,,385.63
"FNGR","FingerMotion Inc","Communication Services","Telecom Services","Singapore",91.29,,1.45%,1.71%,2.88,-6.42%,-24.76%,1.00,273.04
"DGNX","Diginex Ltd","Industrials","Consulting Services","United Kingdom",3230.92,,0.18%,0.76%,0.48,129.78%,,,760.34
"NNOX","Nano X Imaging Ltd","Healthcare","Medical Devices","Israel",204.04,,19.83%,11.47%,5.97,-18.05%,-46.93%,1.00,1218.96
"REE","REE Automotive Ltd","Consumer Cyclical","Auto Parts","Israel",25.13,,19.44%,1.89%,0.97,16.21%,-88.87%,3.00,408.87
"AS","Amer Sports Inc","Consumer Cyclical","Leisure","Finland",18780.89,82.39,26.56%,7.94%,2.35,-8.77%,70.23%,1.38,5259.72
"NXXT","NextNRG Inc","Utilities","Utilities - Renewable","USA",204.44,,3.11%,3.58%,0.82,-1.91%,-45.66%,1.00,1539.99
"NRXP","NRX Pharmaceuticals Inc","Healthcare","Biotechnology","USA",63.78,,29.27%,4.10%,1.80,-13.37%,95.66%,1.00,479.54
"VSAT","Viasat, Inc","Technology","Communication Equipment","USA",4813.59,,99.09%,11.42%,4.56,37.03%,360.37%,2.00,3163.58
"IBTA","Ibotta Inc","Technology","Software - Application","USA",678.13,10.55,48.22%,18.93%,6.05,-7.07%,-61.08%,3.11,438.58
"PRPO","Precipio Inc","Healthcare","Diagnostics & Research","USA",38.65,,20.71%,0.09%,0.08,51.76%,259.38%,1.00,15.40
"ACHR","Archer Aviation Inc","Industrials","Aerospace & Defense","USA",5604.33,,44.02%,12.98%,1.49,-17.12%,78.32%,1.43,53814.71
"BZ","Kanzhun Ltd ADR","Communication Services","Internet Content & Information","China",8304.27,31.72,80.82%,2.71%,2.87,-5.10%,55.33%,1.37,3713.87
"ARMK","Aramark","Industrials","Specialty Business Services","USA",9665.95,30.02,102.40%,3.74%,4.22,-8.20%,-4.93%,1.47,2317.09
"AUNA","Auna S.A","Healthcare","Medical Care Facilities","Luxembourg",377.28,5.94,26.34%,0.69%,2.19,-19.22%,-28.91%,1.67,72.63
"PSKY","Paramount Skydance Corp","Communication Services","Entertainment","USA",17173.46,,50.69%,9.31%,4.97,14.63%,41.19%,3.44,9450.19
"SBC","SBC Medical Group Holdings Inc","Industrials","Consulting Services","USA",316.96,7.35,0.82%,2.94%,1.86,-22.56%,-55.15%,1.50,52.08
"MWA","Mueller Water Products Inc","Industrials","Specialty Industrial Machinery","USA",3628.13,19.07,97.64%,2.12%,2.79,-11.63%,-4.94%,2.33,1168.30
"ALMU","Aeluma Inc","Technology","Semiconductors","USA",230.72,,20.19%,8.63%,2.80,-29.51%,284.52%,1.00,386.97
"HBAN","Huntington Bancshares, Inc","Financial","Banks - Regional","USA",24187.94,10.81,83.95%,4.88%,2.48,-8.42%,-12.24%,1.75,30601.43
"MAT","Mattel, Inc","Consumer Cyclical","Leisure","USA",5835.72,14.07,101.90%,4.29%,3.63,6.07%,-1.13%,1.69,3644.72
"HPQ","HP Inc","Technology","Computer Hardware","USA",21381.30,8.32,83.15%,6.18%,5.23,-13.58%,-37.31%,3.00,11007.80
