"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"INMD","Inmode Ltd","Healthcare","Medical Devices","Israel",1151.89,6.71,53.72%,5.59%,3.64,12.58%,9.60%,2.86,966.31
"CLSK","Cleanspark Inc","Financial","Capital Markets","USA",5444.58,22.06,61.86%,20.48%,2.16,53.12%,102.19%,1.38,25700.94
"NVMI","Nova Ltd","Technology","Semiconductor Equipment & Materials","Israel",9648.87,44.77,78.81%,5.58%,4.25,15.29%,63.34%,1.38,386.89
"NVDA","NVIDIA Corp","Technology","Semiconductors","USA",4680665.88,54.82,67.92%,0.93%,1.27,16.80%,50.81%,1.36,171788.63
"IESC","IES Holdings Inc","Industrials","Engineering & Construction","USA",8041.06,32.90,96.96%,4.55%,6.06,31.00%,91.38%,1.00,145.46
"HUT","Hut 8 Corp","Financial","Capital Markets","USA",4738.29,31.81,61.96%,15.55%,2.59,105.68%,283.10%,1.00,5618.50
"GCT","GigaCloud Technology Inc","Technology","Software - Infrastructure","USA",1113.04,8.90,31.05%,12.43%,3.12,42.34%,7.93%,1.50,1004.41
"ITRI","Itron Inc","Technology","Scientific & Technical Instruments","USA",5842.29,21.83,113.49%,7.46%,5.25,-5.02%,21.39%,1.50,641.60
"HIMS","Hims & Hers Health Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",13163.38,72.89,77.78%,32.82%,2.20,21.61%,199.59%,2.82,30188.07
"AYI","Acuity Inc","Industrials","Electrical Equipment & Parts","USA",11064.32,28.82,95.88%,1.80%,1.90,20.98%,17.25%,2.00,289.27
"CROX","Crocs Inc","Consumer Cyclical","Footwear & Accessories","USA",4433.84,21.80,103.46%,12.45%,3.09,-21.75%,-40.54%,2.53,2129.67
