"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"LRCX","Lam Research Corp","Technology","Semiconductor Equipment & Materials","USA",145951.41,27.73,85.74%,2.51%,2.92,26.79%,57.05%,1.68,10815.64
"CCLD","CareCloud Inc","Healthcare","Health Information Services","USA",158.30,,19.20%,2.01%,1.46,66.97%,58.48%,2.00,491.53
"BLDR","Builders Firstsource Inc","Industrials","Building Products & Equipment","USA",16386.93,22.50,99.78%,6.62%,3.21,29.62%,-10.79%,2.05,2215.68
"DFH","Dream Finders Homes Inc","Consumer Cyclical","Residential Construction","USA",2850.53,10.40,33.60%,17.94%,12.12,33.32%,0.16%,3.00,426.82
"ACLS","Axcelis Technologies Inc","Technology","Semiconductor Equipment & Materials","USA",2718.36,17.69,102.89%,14.85%,8.87,27.37%,-11.32%,2.67,515.28
"YETI","YETI Holdings Inc","Consumer Cyclical","Leisure","USA",2986.21,17.54,105.00%,9.06%,3.37,16.68%,1.36%,2.41,2161.60
"AMAT","Applied Materials Inc","Technology","Semiconductor Equipment & Materials","USA",135193.18,20.23,80.59%,2.82%,3.13,-1.79%,-4.42%,1.83,7162.73
"HIMS","Hims & Hers Health Inc","Consumer Defensive","Household & Personal Products","USA",11210.58,62.08,77.79%,36.83%,2.09,-13.83%,255.05%,2.56,35695.34
"NVMI","Nova Ltd","Technology","Semiconductor Equipment & Materials","Israel",8471.10,39.31,78.52%,6.43%,5.74,23.53%,46.74%,1.38,329.50
"IBP","Installed Building Products Inc","Consumer Cyclical","Residential Construction","USA",7480.47,30.45,105.71%,8.66%,3.93,60.29%,35.22%,2.92,510.90
"GRBK","Green Brick Partners Inc","Consumer Cyclical","Residential Construction","USA",3257.99,9.56,77.71%,2.97%,4.70,23.06%,1.39%,2.33,252.79
"GCT","GigaCloud Technology Inc","Technology","Software - Infrastructure","USA",1080.88,8.73,31.27%,12.76%,3.45,54.80%,59.05%,1.50,916.19
"BOOT","Boot Barn Holdings Inc","Consumer Cyclical","Apparel Retail","USA",5759.12,29.73,115.73%,11.26%,5.52,16.15%,35.06%,1.33,617.10
"CLSK","Cleanspark Inc","Financial","Capital Markets","USA",2892.35,11.72,61.98%,19.51%,2.26,3.21%,27.19%,1.23,23528.92
"BLBD","Blue Bird Corp","Industrials","Farm & Heavy Construction Machinery","USA",1866.54,16.80,108.98%,14.73%,8.13,43.05%,28.33%,1.43,565.51
"TGLS","Tecnoglass Inc","Basic Materials","Building Materials","Colombia",3440.40,18.82,52.83%,8.66%,6.47,-15.59%,22.52%,1.75,358.46
"BLD","TopBuild Corp","Industrials","Engineering & Construction","USA",12036.95,21.08,105.21%,4.60%,3.13,40.45%,18.68%,1.57,410.30
"APTV","Aptiv PLC","Consumer Cyclical","Auto Parts","Switzerland",18167.70,13.82,99.17%,2.15%,1.83,18.86%,20.77%,1.91,2532.28
"MHO","MI Homes Inc","Consumer Cyclical","Residential Construction","USA",4081.06,8.49,96.78%,4.12%,3.62,40.74%,-0.61%,1.33,293.73
"TMHC","Taylor Morrison Home Corp","Consumer Cyclical","Residential Construction","USA",7019.18,8.20,98.58%,3.23%,2.63,20.91%,10.89%,1.64,1182.66
"INMD","Inmode Ltd","Healthcare","Medical Devices","Israel",1064.50,6.20,53.82%,5.50%,2.62,7.13%,-1.39%,2.86,1316.67
"AYI","Acuity Inc","Industrials","Electrical Equipment & Parts","USA",10285.56,26.45,95.90%,1.96%,1.97,22.32%,35.06%,1.80,304.92
"NSSC","NAPCO Security Technologies Inc","Industrials","Security & Protection Services","USA",1449.79,34.17,91.19%,7.91%,8.22,41.57%,15.61%,1.33,328.14
"GBX","Greenbrier Cos., Inc","Industrials","Railroads","USA",1439.25,6.54,102.38%,7.72%,5.32,0.61%,2.53%,2.50,434.85
"PRG","PROG Holdings Inc","Industrials","Rental & Leasing Services","USA",1403.61,7.00,97.74%,4.32%,4.23,19.27%,-22.52%,2.00,392.38
"HUT","Hut 8 Corp","Financial","Capital Markets","USA",3306.25,22.20,62.04%,17.10%,2.83,69.17%,214.24%,1.00,5661.01
"WSM","Williams-Sonoma, Inc","Consumer Cyclical","Specialty Retail","USA",24889.08,22.46,92.62%,5.29%,4.39,31.35%,54.43%,2.48,1409.78
"ENVA","Enova International Inc","Financial","Credit Services","USA",2906.09,12.34,98.62%,8.26%,6.08,19.79%,51.40%,1.25,320.68
"APP","Applovin Corp","Communication Services","Advertising Agencies","USA",193269.35,84.88,59.81%,5.96%,2.30,49.02%,562.01%,1.62,5792.25
"ODD","ODDITY Tech Ltd","Technology","Software - Infrastructure","Israel",3502.95,35.01,79.66%,14.74%,5.04,-12.88%,89.39%,1.82,903.67
"RL","Ralph Lauren Corp","Consumer Cyclical","Apparel Manufacturing","USA",19039.32,25.08,64.56%,4.16%,2.32,17.39%,80.91%,1.74,671.64
"NVDA","NVIDIA Corp","Technology","Semiconductors","USA",4321509.68,50.62,67.99%,0.84%,1.12,24.51%,67.03%,1.36,174926.41
