"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"CIFR","Cipher Mining Inc","Financial","Capital Markets","USA",7566.01,,56.43%,19.85%,1.24,172.79%,182.45%,1.25,51358.49
"MODG","Topgolf Callaway Brands Corp","Consumer Cyclical","Leisure","USA",2339.00,,67.07%,5.50%,2.88,30.33%,48.08%,2.38,2477.87
"CVAC","CureVac N.V","Healthcare","Biotechnology","Germany",1234.00,5.77,8.93%,1.00%,1.71,2.05%,106.02%,3.00,559.66
"MCHB","Mechanics Bancorp","Financial","Banks - Regional","USA",3376.32,,8.60%,3.35%,5.42,12.63%,31.00%,3.00,292.32
"LYB","LyondellBasell Industries NV","Basic Materials","Specialty Chemicals","United Kingdom",15585.09,,70.65%,7.95%,4.14,-13.32%,-42.27%,2.78,4906.86
"GRND","Grindr Inc","Technology","Software - Application","USA",2390.46,,19.28%,26.83%,3.54,-17.58%,-14.02%,1.40,2482.74
"CHMI","Cherry Hill Mortgage Investment Corporation","Real Estate","REIT - Mortgage","USA",86.70,122.92,16.91%,1.18%,1.32,-17.77%,-7.45%,1.00,325.92
"ARR","ARMOUR Residential REIT Inc","Real Estate","REIT - Mortgage","USA",1949.26,376.24,60.59%,9.54%,3.46,15.06%,-6.80%,3.00,3073.57
"ARE","Alexandria Real Estate Equities Inc","Real Estate","REIT - Office","USA",9258.24,,96.91%,3.30%,2.56,-34.54%,-50.54%,2.67,2202.94
"EPSN","Epsilon Energy Ltd","Energy","Oil & Gas E&P","USA",105.04,17.94,71.33%,2.03%,2.47,-18.91%,-21.19%,1.00,167.08
"GWRS","Global Water Resources Inc","Utilities","Utilities - Regulated Water","USA",245.81,52.29,30.40%,1.34%,2.32,-11.95%,-35.76%,1.67,74.81
"UBS","UBS Group AG","Financial","Banks - Diversified","Switzerland",118866.68,17.14,48.75%,0.33%,5.48,-6.28%,21.55%,2.75,1758.76
"BEN","Franklin Resources, Inc","Financial","Asset Management","USA",11732.26,24.73,46.52%,8.86%,5.47,-11.82%,2.55%,3.23,4454.83
"ELME","Elme Communities","Real Estate","REIT - Residential","USA",1529.59,,92.09%,3.83%,2.93,1.88%,7.36%,3.00,1140.59
"ZIM","Zim Integrated Shipping Services Ltd","Industrials","Marine Shipping","Israel",2373.02,2.37,40.81%,21.35%,5.42,42.14%,-13.87%,3.57,4687.02
"VZ","Verizon Communications Inc","Communication Services","Telecom Services","USA",172367.47,8.71,68.42%,2.45%,3.98,-6.94%,-5.26%,2.42,25928.93
"CAG","Conagra Brands Inc","Consumer Defensive","Packaged Foods","USA",8524.23,10.05,88.83%,6.11%,2.48,-5.16%,-35.01%,2.89,11725.72
"DJD","Invesco Dow Jones Industrial Average Dividend ETF","Financial","Exchange Traded Fund","USA",,,,,0.82,5.01%,7.83%,,21.05
"SDVY","First Trust SMID Cap Rising Dividend Achievers ETF","Financial","Exchange Traded Fund","USA",,,,,0.09,0.29%,-3.51%,,1281.55
"USB","U.S. Bancorp","Financial","Banks - Regional","USA",76089.55,11.21,80.52%,1.19%,1.99,0.58%,-6.74%,2.04,9261.97
