"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"WULF","TeraWulf Inc","Financial","Capital Markets","USA",6822.87,,52.66%,43.42%,2.32,233.83%,169.32%,1.27,45984.11
"NOK","Nokia Corp ADR","Technology","Communication Equipment","Finland",42994.59,44.40,10.33%,0.78%,1.40,89.05%,61.87%,2.18,30997.26
"ALM","Almonty Industries Inc","Basic Materials","Other Industrial Metals & Mining","Canada",1607.26,,2.10%,1.32%,1.16,111.38%,693.20%,1.00,1804.47
"LAES","SEALSQ Corp","Technology","Semiconductors","Switzerland",1352.54,,13.07%,13.08%,0.89,129.31%,1724.65%,1.00,24580.68
"CCCX","Churchill Capital Corp X","Financial","Shell Companies","USA",236.85,,13.32%,0.56%,0.07,125.23%,,,3166.84
"NTHI","NeOnc Technologies Holdings Inc","Healthcare","Biotechnology","USA",169.08,,3.10%,3.25%,0.87,77.57%,,,158.08
"ARAI","Arrive AI Inc","Technology","Software - Infrastructure","USA",175.53,,1.66%,8.16%,0.68,-40.35%,,,409.59
"SOLSV","Solstice Advanced Materials, Inc.","Technology","Semiconductor Equipment & Materials","USA",7499.47,28.64,,,,,,,329.40
"CLSK","Cleanspark Inc","Financial","Capital Markets","USA",5804.40,23.52,62.07%,21.18%,2.03,80.82%,77.56%,1.38,28327.85
"STEX","Streamex Corp","Healthcare","Medical Devices","USA",175.65,,26.52%,8.65%,1.98,10.18%,507.32%,1.00,1143.72
"DJT","Trump Media & Technology Group Corp","Communication Services","Internet Content & Information","USA",4523.12,,19.21%,11.87%,2.39,-8.13%,-53.29%,,6390.98
"QMCO","Quantum Corp","Technology","Computer Hardware","USA",137.19,,6.71%,16.42%,1.10,30.88%,94.71%,3.00,1818.83
"EVLV","Evolv Technologies Holdings Inc","Industrials","Security & Protection Services","USA",1406.93,,47.30%,5.56%,2.51,23.27%,99.63%,1.00,3402.19
"BAM","Brookfield Asset Management Ltd","Financial","Asset Management","USA",89044.78,37.26,21.76%,3.51%,7.89,-11.21%,5.12%,2.44,1856.09
"HOG","Harley-Davidson, Inc","Consumer Cyclical","Recreational Vehicles","USA",3309.28,14.10,90.74%,10.15%,6.28,4.63%,-14.04%,2.50,1949.61
"SERV","Serve Robotics Inc","Industrials","Specialty Industrial Machinery","USA",948.66,,25.77%,23.72%,1.17,41.89%,50.37%,1.29,10289.99
"VZ","Verizon Communications Inc","Communication Services","Telecom Services","USA",166038.90,9.15,67.57%,2.31%,4.68,-7.56%,-5.92%,2.42,20850.90
"BLX","Banco Latinoamericano De Comercio Exterior SA","Financial","Banks - Regional","Panama",1587.31,7.58,14.54%,0.55%,1.24,11.32%,38.63%,1.00,122.80
