"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"HUT","Hut 8 Corp","Financial","Capital Markets","USA",5182.58,34.80,62.06%,15.47%,2.54,127.78%,347.68%,1.00,5685.70
"BOOT","Boot Barn Holdings Inc","Consumer Cyclical","Apparel Retail","USA",5423.62,28.00,115.99%,11.85%,6.29,8.58%,9.90%,1.33,572.02
"IESC","IES Holdings Inc","Industrials","Engineering & Construction","USA",7700.36,31.51,96.95%,4.70%,6.18,28.13%,88.18%,1.00,147.36
"CROX","Crocs Inc","Consumer Cyclical","Footwear & Accessories","USA",4450.77,21.88,103.26%,13.19%,3.24,-18.28%,-39.69%,2.53,2154.61
"MU","Micron Technology Inc","Technology","Semiconductors","USA",216377.76,25.42,80.51%,1.98%,0.94,60.49%,89.55%,1.45,23478.29
"NVMI","Nova Ltd","Technology","Semiconductor Equipment & Materials","Israel",9396.76,43.60,78.84%,6.90%,5.19,11.59%,51.41%,1.38,391.87
"ITRI","Itron Inc","Technology","Scientific & Technical Instruments","USA",5864.70,21.91,113.44%,7.97%,5.57,-5.42%,18.25%,1.50,645.19
"LRCX","Lam Research Corp","Technology","Semiconductor Equipment & Materials","USA",173782.85,33.14,86.06%,2.37%,2.52,36.35%,66.32%,1.71,11807.57
"AMAT","Applied Materials Inc","Technology","Semiconductor Equipment & Materials","USA",174847.08,26.17,80.54%,2.48%,2.42,10.13%,7.03%,1.86,8138.49
"CLSK","Cleanspark Inc","Financial","Capital Markets","USA",5632.91,22.83,61.94%,20.92%,2.13,64.40%,122.67%,1.38,26599.18
"AYI","Acuity Inc","Industrials","Electrical Equipment & Parts","USA",11020.80,28.71,95.90%,1.68%,1.75,24.48%,17.87%,2.00,291.82
"NVDA","NVIDIA Corp","Technology","Semiconductors","USA",4576176.18,53.60,67.92%,0.97%,1.31,10.32%,41.97%,1.36,173333.42
"RL","Ralph Lauren Corp","Consumer Cyclical","Apparel Manufacturing","USA",19221.92,25.32,64.55%,2.84%,1.68,10.90%,62.08%,1.74,636.95
"XPEL","XPEL Inc","Consumer Cyclical","Auto Parts","USA",947.24,19.49,73.21%,9.07%,10.06,-2.34%,-22.78%,1.00,225.99
"JHX","James Hardie Industries plc","Basic Materials","Building Materials","Ireland",12405.18,27.95,29.39%,2.81%,2.06,-17.98%,-41.31%,2.05,7835.77
"BLD","TopBuild Corp","Industrials","Engineering & Construction","USA",11946.34,20.92,104.60%,4.78%,3.50,18.93%,8.18%,1.57,382.05
"INMD","Inmode Ltd","Healthcare","Medical Devices","Israel",1064.24,6.20,53.74%,4.79%,3.09,7.37%,1.66%,2.86,974.36
