"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"SMX","SMX (Security Matters) Plc","Industrials","Specialty Business Services","Ireland",18.28,,0.04%,3.42%,0.08,-88.53%,-99.89%,,375.28
"CLSK","Cleanspark Inc","Financial","Capital Markets","USA",4007.24,15.32,65.66%,27.02%,2.41,40.84%,-10.93%,1.25,32315.49
"AMIX","Autonomix Medical Inc","Healthcare","Medical Devices","USA",7.29,,4.81%,4.44%,0.05,-3.64%,-83.12%,1.00,5287.66
"MOB","Mobilicom Limited ADR","Industrials","Aerospace & Defense","Israel",32.00,,26.65%,10.91%,1.04,3.75%,390.04%,1.00,506.34
"MIAX","Miami International Holdings Inc","Financial","Capital Markets","USA",3734.61,,39.98%,2.58%,3.04,29.22%,,1.67,615.49
"TOMZ","TOMI Environmental Solutions Inc","Industrials","Pollution & Treatment Controls","USA",16.78,,5.17%,0.06%,0.16,-0.62%,15.12%,1.00,40.85
"ESGL","ESGL Holdings Ltd","Industrials","Waste Management","Singapore",162.66,,0.12%,0.15%,1.45,45.69%,107.07%,,16.84
"ARR","ARMOUR Residential REIT Inc","Real Estate","REIT - Mortgage","USA",1949.26,376.24,60.59%,9.54%,3.46,15.06%,-6.80%,3.00,3073.57
"SMA","Smartstop Self Storage REIT Inc","Real Estate","REIT - Industrial","USA",2103.91,,47.60%,3.75%,2.92,-11.44%,,1.27,708.28
"FDP","Fresh Del Monte Produce Inc","Consumer Defensive","Farm Products","USA",1728.01,22.07,72.36%,4.33%,5.47,1.52%,7.01%,1.00,310.26
"PZZA","Papa John's International, Inc","Consumer Cyclical","Restaurants","USA",1372.56,36.92,112.03%,13.13%,2.49,-12.19%,-16.15%,2.28,1707.86
"EH","EHang Holdings Ltd ADR","Industrials","Aerospace & Defense","China",712.99,,34.49%,10.99%,3.84,-15.60%,-3.06%,1.20,1474.97
"DBRG","DigitalBridge Group Inc","Financial","Asset Management","USA",1794.23,134.08,93.87%,5.89%,3.35,-15.53%,-22.79%,1.22,3174.95
"PONY","Pony AI Inc. ADR","Technology","Information Technology Services","China",4740.45,,28.04%,6.69%,2.65,-8.38%,,1.00,7182.67
"LI","Li Auto Inc ADR","Consumer Cyclical","Auto Manufacturers","China",15322.89,17.50,4.15%,2.51%,4.05,-20.77%,-17.28%,1.95,5127.56
