"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"VZLA","Vizsla Silver Corp","Basic Materials","Other Industrial Metals & Mining","Canada",1665.40,,56.13%,5.28%,4.62,40.29%,165.93%,1.14,3676.99
"SNT","Senstar Technologies Corp","Industrials","Security & Protection Services","Canada",115.93,,8.63%,0.21%,0.57,15.85%,185.63%,,50.22
"NEOV","NeoVolta Inc","Industrials","Electrical Equipment & Parts","USA",173.00,,20.34%,5.01%,4.53,18.01%,1.22%,1.00,327.83
"ASM","Avino Silver & Gold Mines Ltd","Basic Materials","Other Precious Metals & Mining","Canada",762.84,35.03,23.95%,7.14%,1.81,29.85%,375.70%,1.50,5575.37
"MQ","Marqeta Inc","Technology","Software - Infrastructure","USA",2279.71,,70.25%,4.25%,3.66,-16.59%,25.12%,2.50,4192.80
"LTRX","Lantronix Inc","Technology","Communication Equipment","USA",206.24,,25.28%,0.85%,0.52,81.31%,101.54%,1.00,484.68
"CCHH","CCH Holdings Ltd","Consumer Cyclical","Restaurants","Malaysia",101.03,,,,0.01,,,,411.99
"ALDX","Aldeyra Therapeutics Inc","Healthcare","Biotechnology","USA",324.88,,57.64%,9.11%,7.30,0.19%,-1.64%,1.00,726.57
"IDN","Intellicheck Inc","Technology","Software - Application","USA",110.21,,45.22%,0.63%,0.86,9.56%,101.47%,1.50,137.55
"PAYS","PaySign Inc","Technology","Software - Infrastructure","USA",309.83,46.95,39.18%,3.47%,2.10,4.98%,47.03%,1.00,566.00
"AGCC","Agencia Comercial Spirits Ltd","Consumer Defensive","Beverages - Wineries & Distilleries","Taiwan",83.22,,,0.30%,0.20,,,,298.50
"GALT","Galectin Therapeutics Inc","Healthcare","Biotechnology","USA",380.36,,16.45%,15.58%,21.20,66.32%,105.45%,1.00,325.61
"INNV","InnovAge Holding Corp","Healthcare","Medical Care Facilities","USA",820.88,,11.91%,1.20%,3.01,76.38%,1.34%,3.67,80.01
"MTLS","Materialise Nv ADR","Technology","Software - Application","Belgium",359.74,72.93,13.54%,0.45%,1.64,17.79%,-13.98%,1.33,162.23
"IMPP","Imperial Petroleum Inc","Energy","Oil & Gas Midstream","Greece",214.30,5.72,16.20%,14.63%,6.42,107.07%,73.24%,1.00,455.48
"FPH","Five Point Holdings LLC","Real Estate","Real Estate - Development","USA",678.88,4.81,51.07%,0.85%,3.02,14.84%,65.41%,2.00,140.07
"OIS","Oil States International, Inc","Energy","Oil & Gas Equipment & Services","USA",384.76,17.18,88.08%,2.16%,2.19,29.06%,17.09%,1.75,544.48
"HAFN","Hafnia Ltd","Industrials","Marine Shipping","Singapore",3212.04,7.61,30.19%,1.31%,2.87,19.00%,20.79%,1.60,1116.07
"NDRA","ENDRA Life Sciences Inc","Healthcare","Diagnostics & Research","USA",7.58,,0.46%,10.23%,0.33,33.74%,7.44%,1.00,270.72
"HBI","Hanesbrands Inc","Consumer Cyclical","Apparel Manufacturing","USA",2360.99,5.96,84.61%,8.38%,3.70,3.78%,-15.53%,2.86,7876.51
"BHC","Bausch Health Companies Inc","Healthcare","Drug Manufacturers - Specialty & Generic","Canada",2582.52,7.19,66.54%,1.97%,2.31,-16.43%,-25.45%,3.14,2803.15
"AENT","Alliance Entertainment Holding Corporation","Communication Services","Entertainment","USA",358.74,23.79,47.12%,10.09%,4.83,41.08%,47.13%,1.00,63.94
"NOK","Nokia Corp ADR","Technology","Communication Equipment","Finland",39013.80,40.29,10.94%,0.98%,1.22,67.87%,54.62%,2.28,44563.04
"ADAM","Adamas Trust Inc","Real Estate","REIT - Mortgage","USA",641.18,37.57,57.69%,2.49%,3.35,3.80%,17.74%,2.20,621.45
"LAW","CS Disco Inc","Technology","Software - Application","USA",446.81,,29.17%,2.01%,3.22,45.92%,19.77%,2.40,145.47
"SVM","Silvercorp Metals Inc","Basic Materials","Silver","Canada",1580.63,63.98,47.45%,8.91%,3.03,57.85%,85.38%,1.17,6185.52
"MTA","Metalla Royalty and Streaming Ltd","Basic Materials","Other Precious Metals & Mining","Canada",674.62,,22.42%,1.17%,1.12,72.34%,126.40%,1.40,765.23
"KMDA","Kamada Ltd","Healthcare","Drug Manufacturers - Specialty & Generic","Israel",423.85,20.73,19.65%,0.16%,0.80,0.27%,20.82%,1.00,62.43
"SMHI","SEACOR Marine Holdings Inc","Industrials","Marine Shipping","USA",203.67,,44.79%,3.84%,11.31,22.56%,8.63%,2.00,78.09
"NGD","New Gold Inc","Basic Materials","Gold","Canada",6049.06,24.46,57.94%,2.47%,0.95,46.65%,202.00%,2.14,19552.04
"EXK","Endeavour Silver Corp","Basic Materials","Silver","Canada",2408.41,,46.71%,,1.38,49.55%,87.36%,1.11,14395.51
"CGEM","Cullinan Therapeutics Inc","Healthcare","Biotechnology","USA",493.31,,78.39%,17.66%,7.23,9.01%,-51.65%,1.00,899.83
"ASYS","Amtech Systems Inc","Technology","Semiconductor Equipment & Materials","USA",121.38,,55.52%,2.34%,0.90,67.42%,47.99%,2.00,289.10
"TG","Tredegar Corp","Industrials","Metal Fabrication","USA",297.79,25.88,65.23%,1.40%,3.50,16.53%,22.56%,3.00,120.69
"FSM","Fortuna Mining Corp","Basic Materials","Gold","Canada",2682.83,11.81,69.99%,7.58%,1.29,19.73%,94.22%,3.00,17851.48
"NG","Novagold Resources Inc","Basic Materials","Gold","USA",3621.68,,62.87%,4.05%,3.21,48.09%,164.09%,1.00,3844.67
"HYMC","Hycroft Mining Holding Corporation","Basic Materials","Gold","USA",736.79,,15.36%,3.71%,1.47,138.85%,287.23%,,1325.62
"PLCE","Childrens Place Inc","Consumer Cyclical","Apparel Manufacturing","USA",202.61,,18.52%,35.82%,3.32,104.02%,-42.41%,3.00,703.62
"SHIP","Seanergy Maritime Holdings Corp","Industrials","Marine Shipping","Greece",191.26,12.10,9.39%,1.67%,1.77,25.51%,-3.07%,1.00,128.81
"INTT","Intest Corp","Technology","Semiconductor Equipment & Materials","USA",114.72,,59.22%,0.19%,0.45,34.16%,10.86%,1.67,46.90
"ENGN","enGene Holdings Inc","Healthcare","Biotechnology","Canada",476.08,,39.15%,0.13%,0.03,152.72%,12.73%,1.20,1094.27
"MSTZ","T-Rex 2X Inverse MSTR Daily Target ETF","Financial","Exchange Traded Fund","USA",,,,,0.06,109.64%,-75.33%,,25817.85
"HLF","Herbalife Ltd","Consumer Defensive","Packaged Foods","USA",966.99,2.99,100.97%,12.04%,8.04,-2.60%,7.96%,2.75,1500.52
"FOLD","Amicus Therapeutics Inc","Healthcare","Biotechnology","USA",2912.56,,101.99%,5.65%,3.45,27.57%,-11.69%,1.20,4946.43
"MXC","Mexco Energy Corp","Energy","Oil & Gas E&P","USA",19.74,12.05,18.23%,0.82%,2.13,14.47%,-17.87%,,4.03
"CMBT","CMB.Tech NV","Energy","Oil & Gas Midstream","Belgium",2826.26,7.91,5.93%,3.40%,1.00,15.13%,-24.02%,1.50,2915.12
"PAGS","PagSeguro Digital Ltd","Technology","Software - Infrastructure","Brazil",3259.82,8.02,39.50%,7.34%,3.35,10.95%,20.67%,1.93,4563.81
