"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"MST","Defiance Leveraged Long Income MSTR ETF","Financial","Exchange Traded Fund","USA",,,,,1.44,-71.88%,,,690.88
"BMNG","Leverage Shares 2X Long BMNR Daily ETF","Financial","Exchange Traded Fund","USA",,,,,0.44,,,,326.93
"MSTW","Roundhill MSTR WeeklyPay ETF","Financial","Exchange Traded Fund","USA",,,,,0.77,-56.72%,,,303.99
"MRAL","GraniteShares 2x Long MARA Daily ETF","Financial","Exchange Traded Fund","USA",,,,,0.16,-50.03%,,,818.43
"FOXF","Fox Factory Holding Corp","Consumer Cyclical","Auto Parts","USA",597.55,,99.41%,4.73%,3.22,-50.55%,-55.85%,2.14,609.10
"SMCC","Defiance Leveraged Long + Income SMCI ETF","Financial","Exchange Traded Fund","USA",,,,,0.51,-47.88%,,,18.71
"BULU","T-REX 2X Long BULL Daily Target ETF","Financial","Exchange Traded Fund","USA",,,,,1.34,-70.95%,,,20.15
"CCOI","Cogent Communications Holdings Inc","Communication Services","Telecom Services","USA",975.20,,102.68%,15.24%,4.49,-47.06%,-74.49%,2.31,1589.48
"IMST","Bitwise MSTR Option Income Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,0.60,-52.15%,,,29.22
"MSTY","YieldMax MSTR Option Income Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,3.12,-50.53%,-75.39%,,10010.37
"BLSX","Tradr 2X Long BLSH Daily ETF","Financial","Exchange Traded Fund","USA",,,,,0.35,,,,10.31
"WRBY","Warby Parker Inc","Healthcare","Medical Instruments & Supplies","USA",2114.27,4554.39,82.51%,10.20%,4.98,-34.84%,-18.90%,2.00,2035.69
"IMRA","Bitwise MARA Option Income Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,2.54,-43.29%,,,6.45
"ARDT","Ardent Health Inc","Healthcare","Medical Care Facilities","USA",1238.77,5.99,14.06%,8.50%,6.18,-33.55%,-51.42%,1.85,447.35
"VOYG","Voyager Technologies Inc","Industrials","Aerospace & Defense","USA",1121.32,,32.80%,4.48%,2.22,-37.63%,,1.40,1033.04
"HIMY","Defiance Leveraged Long + Income HIMS ETF","Financial","Exchange Traded Fund","USA",,,,,0.09,-50.68%,,,45.09
"ABR","Arbor Realty Trust Inc","Real Estate","REIT - Mortgage","USA",1666.47,10.88,58.13%,24.49%,16.51,-26.66%,-43.61%,3.50,2785.03
"LCDL","GraniteShares 2x Long LCID Daily ETF","Financial","Exchange Traded Fund","USA",,,,,1.13,-66.19%,,,195.77
"CWVX","Tradr 2X Long CRWV Daily ETF","Financial","Exchange Traded Fund","USA",,,,,0.04,-43.97%,,,8739.72
"ASTH","Astrana Health Inc","Healthcare","Medical Care Facilities","USA",1085.59,113.92,53.04%,5.16%,5.06,-25.65%,-48.34%,1.33,397.62
"CRWG","Leverage Shares 2X Long CRWV Daily ETF","Financial","Exchange Traded Fund","USA",,,,,0.17,-43.73%,,,4025.67
"FWDI","Forward Industries, Inc","Consumer Cyclical","Footwear & Accessories","USA",755.07,,14.41%,0.80%,0.84,-11.70%,114.05%,3.00,581.30
"AIN","Albany International Corp","Consumer Cyclical","Textile Manufacturing","USA",1221.03,,108.22%,2.44%,2.14,-30.67%,-47.16%,3.25,322.48
"AOSL","Alpha & Omega Semiconductor Ltd","Technology","Semiconductors","USA",538.10,,73.83%,4.96%,4.37,-31.89%,-40.03%,2.33,279.47
"KRRO","Korro Bio Inc","Healthcare","Biotechnology","USA",59.19,,68.99%,21.16%,2.59,-67.38%,-87.35%,3.00,449.11
"DOCS","Doximity Inc","Healthcare","Health Information Services","USA",9051.16,38.35,65.90%,3.15%,2.80,-25.30%,-7.62%,2.27,1498.78
"HDSN","Hudson Technologies, Inc","Basic Materials","Specialty Chemicals","USA",294.50,13.46,77.30%,2.42%,2.95,-27.91%,9.30%,2.00,313.31
"ROCK","Gibraltar Industries Inc","Industrials","Building Products & Equipment","USA",1416.67,648.02,102.62%,2.70%,2.63,-23.02%,-33.41%,1.00,299.85
"CRCA","ProShares Ultra CRCL","Financial","Exchange Traded Fund","USA",,,,,0.13,-75.70%,,,4782.15
"BCOR","Grayscale Bitcoin Adopters ETF","Financial","Exchange Traded Fund","USA",,,,,0.92,-11.48%,,,1.57
"VAC","Marriott Vacations Worldwide Corp","Consumer Cyclical","Resorts & Casinos","USA",1627.79,10.51,91.85%,5.90%,3.80,-36.02%,-49.34%,2.64,494.16
"LOVE","Lovesac Company","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",170.79,18.76,90.66%,26.42%,6.82,-36.02%,-62.28%,1.00,510.64
"IRM","Iron Mountain Inc","Real Estate","REIT - Specialty","USA",26600.10,168.30,87.43%,2.62%,5.11,-1.42%,-20.45%,1.45,1501.00
"HWKN","Hawkins Inc","Basic Materials","Specialty Chemicals","USA",2682.62,32.19,77.69%,5.93%,7.95,-23.52%,3.24%,2.00,142.85
"BLZE","Backblaze Inc","Technology","Software - Infrastructure","USA",266.32,,52.17%,2.56%,1.89,-39.67%,-29.64%,1.12,736.75
"CRWV","CoreWeave Inc","Technology","Software - Infrastructure","USA",38061.49,,43.79%,8.85%,0.87,-16.54%,,2.13,30070.36
"POOL","Pool Corporation","Industrials","Industrial Distribution","USA",8982.34,22.01,103.43%,9.77%,5.54,-23.44%,-32.55%,2.56,636.44
"BITK","Tuttle Capital IBIT 0DTE Covered Call ETF","Financial","Exchange Traded Fund","USA",,,,,0.38,,,,14.93
"LFGY","YieldMax Crypto Industry & Tech Portfolio Option Income ETF","Financial","Exchange Traded Fund","USA",,,,,0.10,-19.48%,,,176.36
"DELL","Dell Technologies Inc","Technology","Computer Hardware","USA",83293.59,18.22,36.37%,4.48%,1.98,-3.58%,-7.85%,1.83,7168.10
"CCUP","T-REX 2X Long CRCL Daily Target ETF","Financial","Exchange Traded Fund","USA",,,,,0.26,-75.08%,,,573.18
"MDXH","MDxHealth SA","Healthcare","Diagnostics & Research","Belgium",160.62,,36.54%,0.14%,0.25,10.75%,85.43%,1.00,217.32
"GAMB","Gambling.com Group Ltd","Consumer Cyclical","Gambling","United Kingdom",173.72,95.30,41.36%,11.85%,2.75,-42.25%,-60.74%,1.44,824.53
"BUR","Burford Capital Limited","Financial","Asset Management","United Kingdom",1837.58,21.73,66.92%,3.75%,3.63,-39.25%,-37.12%,1.00,1956.67
