"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"OFAL","OFA Group","Industrials","Engineering & Construction","USA",,,,,0.21,-8.52%,,,1230.54
"JBS","JBS N.V","Consumer Defensive","Packaged Foods","Netherlands",16089.82,11.61,7.37%,6.52%,4.53,1.19%,10.83%,1.19,4985.61
"LSPD","Lightspeed Commerce Inc","Technology","Software - Application","Canada",1642.90,,62.54%,4.46%,10.44,4.54%,-10.94%,2.38,522.91
"SUUN","PowerBank Corporation","Utilities","Utilities - Renewable","Canada",59.38,,7.33%,2.23%,1.69,3.70%,-60.93%,1.00,315.29
"CMCSA","Comcast Corp","Communication Services","Telecom Services","USA",117301.40,5.25,85.71%,1.52%,2.52,-9.77%,-22.00%,2.24,22005.03
"INTC","Intel Corp","Technology","Semiconductors","USA",146458.94,,62.61%,2.43%,0.95,39.38%,39.01%,3.09,106961.30
"COLD","Americold Realty Trust Inc","Real Estate","REIT - Industrial","USA",3559.97,,109.39%,4.63%,2.86,-25.90%,-56.64%,2.00,4606.61
"KVUE","Kenvue Inc","Consumer Defensive","Household & Personal Products","USA",32474.50,22.99,101.25%,2.24%,1.80,-19.84%,-26.49%,2.55,23873.56
"OWL","Blue Owl Capital Inc","Financial","Asset Management","USA",26837.40,311.51,89.28%,6.76%,5.35,-9.74%,-8.17%,1.50,7543.02
"GAP","Gap, Inc","Consumer Cyclical","Apparel Retail","USA",8496.98,9.84,58.43%,9.53%,2.50,4.19%,12.92%,2.37,9331.86
"GV","Visionary Holdings Inc","Consumer Defensive","Education & Training Services","Canada",9.22,,1.82%,4.85%,0.04,20.38%,-22.52%,,2641.67
