"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"TRX","TRX Gold Corp","Basic Materials","Gold","Canada",193.12,525.15,2.40%,0.86%,1.16,91.34%,92.80%,1.00,2055.22
"GLBS","Globus Maritime Ltd","Industrials","Marine Shipping","Greece",25.17,,11.87%,2.93%,3.57,17.62%,-6.63%,1.00,123.84
"MNY","MoneyHero Ltd","Communication Services","Internet Content & Information","Singapore",59.63,,1.78%,1.83%,0.89,-27.37%,20.00%,1.00,240.61
"GLDG","GoldMining Inc","Basic Materials","Gold","Canada",292.09,,10.15%,1.02%,0.74,52.40%,53.23%,1.00,2719.31
"GUTS","Fractyl Health Inc","Healthcare","Biotechnology","USA",202.82,,57.62%,6.42%,2.23,49.43%,-28.16%,1.00,3243.21
"TLPH","Talphera Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",69.91,,38.15%,5.37%,1.15,176.96%,114.53%,1.00,1557.60
"OVID","Ovid Therapeutics Inc","Healthcare","Biotechnology","USA",108.91,,40.38%,5.81%,1.23,21.37%,44.27%,1.00,2806.57
"RDZN","Roadzen Inc","Technology","Software - Application","USA",123.03,,3.68%,1.59%,1.75,56.92%,84.96%,1.00,433.10
"TXMD","TherapeuticsMD Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",19.33,63.98,28.55%,1.16%,0.62,49.11%,25.56%,3.00,213.50
"CERS","Cerus Corp","Healthcare","Medical Devices","USA",332.31,,71.10%,2.86%,3.88,32.06%,3.59%,1.50,1346.17
"DSX","Diana Shipping Inc","Industrials","Marine Shipping","Greece",206.66,10.95,9.39%,0.79%,1.89,8.84%,-15.00%,2.00,330.35
"CCO","Clear Channel Outdoor Holdings Inc","Communication Services","Advertising Agencies","USA",931.60,,65.47%,4.54%,4.67,47.50%,17.82%,3.00,3615.35
"IRD","Opus Genetics Inc","Healthcare","Biotechnology","USA",140.00,,22.29%,1.05%,1.13,69.17%,106.28%,1.00,441.61
"NFGC","New Found Gold Corp","Basic Materials","Gold","Canada",748.98,,6.76%,5.61%,5.25,31.36%,37.04%,1.00,1610.38
