"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"WHF","WhiteHorse Finance Inc","Financial","Asset Management","USA",164.56,46.27,14.11%,1.80%,2.26,-20.18%,-37.54%,3.40,113.48
"B","Barrick Mining Corp","Basic Materials","Gold","Canada",61006.20,22.45,65.69%,1.48%,1.31,72.50%,78.98%,1.83,19170.01
"BGS","B&G Foods, Inc","Consumer Defensive","Packaged Foods","USA",364.42,,79.64%,18.42%,5.40,11.92%,-43.97%,3.40,2621.62
"TFPM","Triple Flag Precious Metals Corp","Basic Materials","Other Precious Metals & Mining","Canada",6835.91,38.75,85.66%,0.75%,2.46,43.06%,100.87%,1.64,608.86
"FER","Ferrovial S.E","Industrials","Engineering & Construction","Netherlands",45194.94,12.45,33.41%,0.20%,1.77,18.24%,52.30%,,511.41
"UNB","Union Bankshares, Inc","Financial","Banks - Regional","USA",113.46,12.33,27.85%,2.22%,9.68,-6.52%,-6.98%,3.00,8.58
"ORC","Orchid Island Capital Inc","Real Estate","REIT - Mortgage","USA",1068.21,37.39,31.39%,8.92%,2.77,3.54%,-7.00%,2.00,4684.59
"LXP","LXP Industrial Trust","Real Estate","REIT - Industrial","USA",2740.46,33.48,98.61%,3.67%,2.96,12.30%,-3.39%,1.86,3558.35
"CSWC","Capital Southwest Corp","Financial","Asset Management","USA",1134.23,12.81,32.21%,5.34%,4.70,-12.11%,-18.70%,2.25,602.09
"BHM","Bluerock Homes Trust Inc","Real Estate","REIT - Residential","USA",124.37,,38.11%,0.16%,2.29,-27.22%,-32.90%,1.00,2.28
