"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"NVTS","Navitas Semiconductor Corp","Technology","Semiconductors","USA",1751.76,,37.18%,23.32%,1.06,20.38%,333.51%,2.90,37815.01
"EOLS","Evolus Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",480.64,,87.01%,26.05%,10.76,10.84%,-40.39%,1.29,1232.08
"SG","Sweetgreen Inc","Consumer Cyclical","Restaurants","USA",730.96,,86.22%,24.39%,4.11,-33.46%,-83.71%,2.43,6099.26
"NUVB","Nuvation Bio Inc","Healthcare","Biotechnology","USA",1767.31,,53.96%,28.96%,9.11,77.24%,75.43%,1.00,7428.38
"PGEN","Precigen Inc","Healthcare","Biotechnology","USA",1512.16,,31.28%,27.99%,3.68,72.03%,434.41%,1.67,9321.81
"SVRA","Savara Inc","Healthcare","Biotechnology","USA",878.98,,42.50%,20.37%,11.10,41.64%,12.79%,1.00,1602.99
"ALT","Altimmune Inc","Healthcare","Biotechnology","USA",433.02,,35.99%,21.04%,7.73,16.57%,-56.27%,1.67,2819.10
"CTMX","CytomX Therapeutics Inc","Healthcare","Biotechnology","USA",670.96,9.47,63.50%,22.76%,7.49,86.79%,280.77%,1.38,3836.26
"CMBM","Cambium Networks Corp","Technology","Communication Equipment","USA",101.11,,12.83%,47.11%,0.43,420.35%,181.89%,1.00,15104.25
"IOVA","Iovance Biotherapeutics Inc","Healthcare","Biotechnology","USA",958.67,,49.52%,28.65%,6.83,-3.40%,-75.08%,2.08,13977.63
"SPWR","SunPower Inc","Technology","Solar","USA",135.88,,20.63%,22.86%,6.24,-5.49%,-5.49%,1.00,2065.24
