"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"HCWC","Healthy Choice Wellness Corp","Consumer Defensive","Packaged Foods","USA",10.84,,,,0.33,71.43%,-56.36%,1.00,492.49
"PT","Pintec Technology Holdings Ltd ADR","Financial","Credit Services","China",14.55,,3.90%,,0.10,11.04%,1.10%,,628.48
"EDTK","Skillful Craftsman Education Technology Ltd","Consumer Defensive","Education & Training Services","China",17.05,,3.68%,0.01%,0.08,9.53%,7.01%,,8.80
"BFRI","Biofrontera Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",11.74,,20.53%,0.77%,0.37,15.79%,0.92%,1.00,179.43
"ONFO","Onfolio Holdings Inc","Communication Services","Internet Content & Information","USA",5.74,,1.63%,1.58%,0.10,2.56%,-9.17%,1.00,573.61
"MTVA","MetaVia Inc","Healthcare","Biotechnology","USA",29.76,,1.18%,0.22%,0.01,93.31%,-53.93%,1.00,1608.82
"MNOV","Medicinova Inc","Healthcare","Biotechnology","USA",73.08,,19.51%,0.26%,0.13,8.76%,-10.24%,1.00,905.55
"POWW","Outdoor Holding Co","Industrials","Aerospace & Defense","USA",192.06,,50.48%,4.98%,8.55,45.13%,49.09%,2.00,513.96
"SWAG","Stran & Company Inc","Communication Services","Advertising Agencies","USA",35.72,,6.24%,0.23%,0.24,37.50%,78.13%,1.00,95.71
"IRWD","Ironwood Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",323.23,,89.68%,3.01%,3.41,126.13%,-52.51%,3.00,1379.26
"NNVC","NanoViricides Inc","Healthcare","Biotechnology","USA",34.96,,7.67%,0.28%,0.23,26.96%,41.26%,1.00,197.80
"STTK","Shattuck Labs Inc","Healthcare","Biotechnology","USA",127.88,,44.57%,2.11%,0.43,159.32%,62.00%,1.86,2232.50
"HKD","AMTD Digital Inc ADR","Technology","Software - Application","France",169.70,,0.23%,4.16%,0.20,23.95%,-33.23%,,5554.45
"DWSN","Dawson Geophysical Company","Energy","Oil & Gas Equipment & Services","USA",64.58,,86.36%,0.15%,0.69,52.94%,16.20%,2.00,65.23
"PODC","PodcastOne Inc","Communication Services","Internet Content & Information","USA",57.31,,3.60%,1.51%,0.89,34.37%,61.94%,1.00,55.95
"EGHT","8X8 Inc","Technology","Software - Application","USA",297.96,,76.68%,2.59%,4.82,18.11%,-0.68%,2.33,701.92
"ECX","ECARX Holdings Inc","Consumer Cyclical","Auto Parts","United Kingdom",884.26,,4.43%,2.72%,1.11,51.92%,35.03%,1.00,3096.62
"SPRO","Spero Therapeutics Inc","Healthcare","Biotechnology","USA",135.35,,14.20%,0.78%,0.45,10.83%,103.81%,3.00,701.93
"CTW","CTW Cayman","Communication Services","Electronic Gaming & Multimedia","Japan",29.28,57.55,,2.14%,0.22,-31.07%,,,228.63
"UTSI","UTStarcom Holdings Corp","Technology","Communication Equipment","China",23.67,,1.49%,0.09%,0.49,1.62%,-10.72%,1.00,6.37
"ELOG","Eastern International Ltd","Industrials","Integrated Freight & Logistics","China",30.53,17.15,,,0.17,,,,89.82
"CURR","Currenc Group Inc","Technology","Software - Application","Singapore",197.06,,1.29%,1.38%,0.19,58.90%,11.16%,1.00,775.45
"OKYO","OKYO Pharma Limited","Healthcare","Biotechnology","United Kingdom",102.68,,7.37%,0.11%,0.18,-13.61%,127.50%,1.00,131.85
"ESPR","Esperion Therapeutics Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",665.92,,51.73%,10.78%,3.65,58.84%,41.63%,1.88,6694.91
"ENTX","Entera Bio Ltd","Healthcare","Biotechnology","Israel",132.88,,22.36%,0.30%,0.65,61.67%,61.67%,1.00,148.06
"ZKIN","ZK International Group Co Ltd","Basic Materials","Steel","China",15.06,,0.06%,1.54%,0.73,50.26%,-26.94%,,79.93
"BOF","BranchOut Food Inc","Consumer Defensive","Packaged Foods","USA",36.73,,2.90%,0.77%,0.05,39.20%,96.10%,,1196.51
"ASRV","Ameriserv Financial Inc","Financial","Banks - Regional","USA",52.26,10.33,42.13%,0.64%,4.12,8.35%,16.74%,,19.37
"LEDS","Semileds Corp","Technology","Semiconductors","Taiwan",26.97,,0.97%,0.49%,0.26,115.08%,199.52%,1.00,50.08
"CMBM","Cambium Networks Corp","Technology","Communication Equipment","USA",92.78,,12.85%,12.60%,0.11,247.25%,156.64%,1.00,14109.92
"TBLA","Taboola.com Ltd","Communication Services","Internet Content & Information","USA",1037.03,95.23,16.88%,4.74%,4.57,2.19%,4.64%,1.86,1287.56
"CRGO","Freightos Ltd","Industrials","Integrated Freight & Logistics","Israel",180.15,,19.32%,0.14%,0.57,16.88%,166.67%,1.00,84.24
"ACTG","Acacia Research Corp","Industrials","Business Equipment & Supplies","USA",354.92,,87.22%,1.88%,9.43,10.68%,-19.83%,1.00,189.62
"THAR","Tharimmune Inc","Healthcare","Biotechnology","USA",28.53,,9.93%,2.73%,0.02,197.61%,39.40%,1.00,10637.84
"CAMP","CAMP4 Therapeutics Corp","Healthcare","Biotechnology","USA",78.83,,32.34%,5.38%,0.55,173.43%,-61.09%,1.33,786.29
"KFFB","Kentucky First Federal Bancorp","Financial","Banks - Regional","USA",33.33,177.13,3.72%,1.12%,1.87,27.42%,37.39%,,18.24
"RIG","Transocean Ltd","Energy","Oil & Gas Drilling","Switzerland",4351.24,,56.61%,16.17%,3.44,33.92%,-6.83%,2.41,42797.21
"RDNW","RideNow Group Inc","Consumer Cyclical","Auto & Truck Dealerships","USA",150.56,,42.74%,5.61%,1.86,102.89%,-23.33%,2.33,689.31
"ALTI","AlTi Global Inc","Financial","Asset Management","USA",581.48,,30.17%,2.83%,11.81,-13.71%,-5.82%,1.00,135.65
"FUBO","fuboTV Inc","Communication Services","Broadcasting","USA",1376.59,11.21,48.14%,18.31%,4.01,8.65%,164.47%,2.43,15385.95
"PGEN","Precigen Inc","Healthcare","Biotechnology","USA",1200.83,,30.70%,26.12%,3.47,114.36%,393.39%,1.50,9244.39
"TE","T1 Energy Inc","Industrials","Electrical Equipment & Parts","USA",770.10,,38.31%,7.87%,2.01,217.72%,311.61%,1.00,5273.25
"SY","So-Young International Inc ADR","Healthcare","Health Information Services","China",401.25,,8.34%,0.69%,0.51,-16.36%,384.94%,1.00,1222.75
"UGP","Ultrapar Participacoes S.A. ADR","Energy","Oil & Gas Refining & Marketing","Brazil",4444.36,8.92,5.13%,0.24%,1.24,26.86%,16.71%,2.00,2115.24
"VTGN","Vistagen Therapeutics Inc","Healthcare","Biotechnology","USA",128.55,,55.59%,4.83%,2.36,53.48%,34.73%,1.00,568.30
"MOLN","Molecular Partners AG ADR","Healthcare","Biotechnology","Switzerland",157.08,,9.59%,0.08%,5.81,6.60%,-17.44%,1.57,5.00
"NTRP","NextTrip Inc","Consumer Cyclical","Travel Services","USA",38.42,,0.60%,1.31%,1.37,11.19%,141.62%,1.00,39.92
"SLND","Southland Holdings Inc","Industrials","Engineering & Construction","USA",242.97,,10.91%,2.93%,3.06,0.45%,58.10%,1.67,70.43
"AMPY","Amplify Energy Corp","Energy","Oil & Gas E&P","USA",186.23,12.49,43.63%,10.74%,2.83,33.39%,-29.63%,1.00,1240.09
"SB","Safe Bulkers, Inc","Industrials","Marine Shipping","Monaco",474.26,10.86,29.63%,2.91%,4.26,11.96%,10.62%,1.00,346.97
"CCHH","CCH Holdings Ltd","Consumer Cyclical","Restaurants","Malaysia",90.28,,,,0.02,,,,457.73
"CV","CapsoVision Inc","Healthcare","Medical Devices","USA",224.51,,0.02%,0.13%,0.98,11.89%,,1.00,36.83
"QD","Qudian Inc ADR","Financial","Credit Services","China",498.03,11.58,15.67%,,0.72,19.51%,103.32%,4.00,420.67
"MGRT","Mega Fortune Co Ltd","Technology","Information Technology Services","Hong Kong",72.05,459.65,,0.41%,0.13,42.01%,,,114.98
"LDWY","Lendway Inc","Communication Services","Advertising Agencies","USA",9.29,,16.20%,0.61%,1.19,3.24%,47.45%,3.00,5.09
"LWLG","Lightwave Logic Inc","Basic Materials","Specialty Chemicals","USA",688.62,,19.01%,9.41%,5.71,159.51%,68.35%,,2102.16
"BGLC","BioNexus Gene Lab Corp","Basic Materials","Specialty Chemicals","Malaysia",9.70,,0.53%,1.21%,0.14,-4.59%,43.16%,,106.14
"RES","RPC, Inc","Energy","Oil & Gas Equipment & Services","USA",1198.33,24.68,42.76%,17.91%,11.62,21.27%,-3.67%,2.40,1500.99
"IMPP","Imperial Petroleum Inc","Energy","Oil & Gas Midstream","Greece",198.09,5.29,16.14%,14.38%,6.97,83.98%,56.18%,1.00,412.38
"CCM","Concord Medical Services ADR","Healthcare","Medical Care Facilities","China",16.05,,2.47%,0.09%,0.13,1.97%,-12.39%,,17.72
"ARDX","Ardelyx Inc","Healthcare","Biotechnology","USA",1395.89,,67.52%,8.19%,4.84,11.77%,-5.67%,1.17,3946.07
"MNKD","Mannkind Corp","Healthcare","Biotechnology","USA",1799.55,53.66,55.38%,8.44%,5.35,70.99%,-18.20%,1.00,4699.30
"ARMP","Armata Pharmaceuticals Inc","Healthcare","Biotechnology","USA",214.12,,2.02%,0.20%,0.09,150.42%,150.42%,1.00,239.45
"III","Information Services Group Inc","Technology","Information Technology Services","USA",283.24,30.52,64.89%,1.49%,1.98,40.83%,92.05%,1.00,252.28
"CIA","Citizens, Inc","Financial","Insurance - Life","USA",298.46,26.78,24.16%,9.68%,30.64,38.46%,29.41%,1.00,140.64
"GALT","Galectin Therapeutics Inc","Healthcare","Biotechnology","USA",380.84,,16.23%,18.93%,26.51,54.82%,137.80%,1.00,316.30
"FPH","Five Point Holdings LLC","Real Estate","Real Estate - Development","USA",655.37,4.64,51.90%,1.00%,3.56,12.10%,48.64%,2.00,139.00
"SJT","San Juan Basin Royalty Trust","Energy","Oil & Gas E&P","USA",286.64,,32.68%,2.43%,4.77,5.49%,57.29%,,224.52
"NRT","North European Oil Royalty Trust","Energy","Oil & Gas E&P","USA",56.57,10.23,5.31%,0.81%,1.65,13.14%,43.14%,,43.69
"DLHC","DLH Holdings Corp","Industrials","Specialty Business Services","USA",88.69,19.45,67.59%,0.73%,1.04,11.08%,-23.13%,1.00,84.83
"BHC","Bausch Health Companies Inc","Healthcare","Drug Manufacturers - Specialty & Generic","Canada",2523.39,7.03,66.65%,2.28%,2.62,18.24%,-30.36%,3.14,2844.55
"GASS","StealthGas Inc","Industrials","Marine Shipping","Greece",254.05,4.02,39.52%,0.26%,0.50,2.54%,21.16%,1.00,127.08
"ULBI","Ultralife Corp","Industrials","Electrical Equipment & Parts","USA",115.84,36.36,33.87%,1.36%,2.41,2.81%,-18.60%,1.00,56.45
"CXDO","Crexendo Inc","Communication Services","Telecom Services","USA",211.48,49.75,25.08%,2.54%,2.39,5.73%,23.63%,1.00,158.81
"NIO","NIO Inc ADR","Consumer Cyclical","Auto Manufacturers","China",14032.65,,9.55%,7.94%,1.98,54.27%,41.57%,2.03,77856.77
"SEV","Aptera Motors Corp","Consumer Cyclical","Auto Manufacturers","USA",132.40,,,0.00%,0.00,,,,955.05
"MITT","AG Mortgage Investment Trust Inc","Real Estate","REIT - Mortgage","USA",242.44,8.22,32.43%,2.23%,3.46,3.95%,6.26%,1.67,181.75
"UMC","United Micro Electronics ADR","Technology","Semiconductors","Taiwan",19374.37,15.11,6.06%,1.91%,6.95,15.67%,9.28%,3.80,6910.75
"APPS","Digital Turbine Inc","Technology","Software - Application","USA",915.40,,58.76%,8.77%,2.56,74.29%,159.22%,2.00,3306.23
"SLDP","Solid Power Inc","Consumer Cyclical","Auto Parts","USA",1508.36,,25.42%,12.40%,1.42,85.72%,617.28%,1.00,12837.69
"DAWN","Day One Biopharmaceuticals Inc","Healthcare","Biotechnology","USA",852.74,,75.57%,13.53%,6.48,38.06%,-43.17%,1.20,1552.71
"COMP","Compass Inc","Real Estate","Real Estate Services","USA",4612.18,,68.72%,8.76%,3.61,4.81%,34.24%,2.00,10774.08
"TRTX","TPG RE Finance Trust Inc","Real Estate","REIT - Mortgage","USA",705.76,13.84,76.17%,6.66%,7.71,0.87%,2.95%,2.00,613.41
"FOLD","Amicus Therapeutics Inc","Healthcare","Biotechnology","USA",2832.72,,102.79%,6.29%,3.93,35.35%,-19.88%,1.20,4818.78
"UBFO","United Security Bancshares (CA)","Financial","Banks - Regional","USA",163.93,14.30,32.66%,1.40%,7.25,9.20%,7.08%,,24.91
"TK","Teekay Corporation Ltd","Energy","Oil & Gas Midstream","Bermuda",815.17,6.70,49.10%,4.53%,4.11,26.12%,53.26%,3.00,560.71
"LXP","LXP Industrial Trust","Real Estate","REIT - Industrial","USA",2848.50,25.42,99.40%,3.32%,2.73,19.04%,4.45%,1.57,3493.80
"TALO","Talos Energy Inc","Energy","Oil & Gas E&P","USA",1684.66,,75.01%,8.91%,5.50,22.87%,-4.31%,1.47,2104.24
"KNOP","KNOT Offshore Partners LP","Energy","Oil & Gas Midstream","United Kingdom",341.37,9.89,28.50%,0.92%,2.27,38.99%,62.04%,1.67,98.11
"AFRI","Forafric Global PLC","Consumer Defensive","Farm Products","United Kingdom",263.91,,2.15%,4.44%,24.23,26.91%,-4.85%,,9.95
"SSSS","SuRo Capital Corp","Financial","Asset Management","USA",235.53,5.08,21.18%,1.23%,1.15,17.24%,113.42%,1.00,233.06
